-7	-12	-1	-6	-17	-8	-6	-1	-6	-14	-4	-16	-9	-15	-10	-9	-6	0	-7	-2	-11	-13	-3	-13	1	-14	-20	-7	-17	-12	-2	-2	-13	-1	-17	0	-16	1	-3	-3	-6	-10	-12	-9	-14	-13	-8	-3	-11	-14	-8	-17	-18	-2	-14	-18	-16	0	-17	-2	-20	-12	-8	-12	-8	-17	-9	-18	-3	-2	-10	-5	-9	-12	-13	-15	-17	0	-1	-2	-17	-14	-7	-13	-9	-5	-3	-17	-4	-18	-2	-16	-19	-9	0	1	-6	-19	1	-6	-1	1	-3	1	-19	-12	-12	-16	-19	-4	1	-1	1	-8	-2	-9	-14	-2	-17	-1	-3	-18	-1	-16	-3	-18	-7	-17	-5	-8	-2	-20	-15	-12	0	-11	-11	-1	-3	0	-11	-6	-14	-7	-18	-1	-1	-2	-16	1	-18	-18	-12	-11	-7	-20	-15	-20	-7	-10	-8	1	-3	-13	-16	-12	-17	1	-20	-20	1	-4	-12	-2	-12	0	-10	-5	-6	-1	-14	-2	-17	-3	-17	-12	-20	-19	-11	-12	-2	-16	-11	-18	-15	-6	-6	0	0	-10	-2	-2	-2	-14	-17	-20	-14	-13	-9	-6	-2	-5	-9	-6	-17	-14	-9	-14	-14	-4	-10	-4	0	-5	-8	-9	-8	-1	-7	-9	-15	-16	-15	-1	-10	-3	-19	-4	-4	-16	-6	-7	-2	-3	-18	-10	-16	-7	-12	-10	-14	-13	-9	-2	-10	1	-6	-11	-17	-4	-1	-14	-10	-20	-15	-12	-15	-16	-14	-4	-3	-13	-17	-2	-2	-15	-1	-8	-4	-6	-1	-11	0	-12	-20	-10	-6	-9	-9	-5	-4	-5	-9	-9	0	-12	-18	-3	-20	-19	-20	-19	-9	-6	-2	-11	0	-15	-6	-8	-11	-11	0	-19	-19	-12	-2	-13	-13	-11
-3	-17	0	-1	-5	-14	-18	-4	-19	-10	-10	-1	-3	-10	-13	-5	0	-10	-6	-18	-2	-4	-9	0	-3	0	1	-18	-2	-6	-18	1	-17	-20	0	-11	1	-7	-3	-16	-20	-4	-15	0	-10	-6	-5	0	-14	-12	-6	-10	-12	-13	-19	-5	-16	-11	-7	-8	-8	-1	-3	-15	-20	-14	-1	-14	-20	-14	-19	-12	-7	-10	-20	-9	1	-11	-18	-9	-17	-11	-9	-14	-19	-7	-11	-14	-12	-13	-1	-4	-10	-19	0	-12	-14	-20	-1	-4	-18	-3	0	-12	-9	-2	-6	-17	-15	-17	-5	-12	-9	-2	-15	-2	-7	-11	-16	-6	-14	-6	-12	-2	-12	-2	-2	-8	-6	-10	-19	-3	-13	0	1	-4	-5	-11	-16	-5	-7	-2	1	-16	-9	-12	-9	-6	-20	-7	-18	-7	-3	-15	-14	-7	-9	-12	-12	-16	0	-10	-9	0	-17	-16	-20	-19	-11	-7	-6	-6	-2	-8	1	0	-13	-11	-10	-2	-5	-14	-12	-7	-2	-9	-6	1	-12	-9	-8	-14	-14	-15	-9	-5	-16	-4	-16	-7	-8	-13	-4	-8	-3	0	-3	-7	-3	-15	-5	-16	-4	-4	-14	-3	-9	-11	-19	-9	-10	-6	-18	-3	1	-6	-13	-4	-14	-15	0	-20	0	-10	-12	-10	1	-13	-4	-2	-8	-17	-18	-18	-12	-3	-13	-12	-17	-11	-11	-14	-3	-17	-2	-5	-19	-20	-18	-4	-13	-10	0	-8	1	-19	-2	-17	-20	-12	-18	-4	-7	-20	-20	-10	-4	-7	-12	-6	-5	-11	-10	-13	-2	-19	-2	-19	-6	-15	-8	1	0	-13	-19	-1	-18	-20	-19	-15	-14	-18	-16	-15	-10	-17	-8	-8	-15	-1	-3	-10	-18	-19	-11	-15	-18	-5	-1	-19
-5	-13	-10	-14	-4	-15	-20	-17	0	0	-3	-20	-15	-13	-3	-11	-13	-4	-16	-6	0	-6	-7	-3	-16	-18	-8	0	-6	-19	-15	1	-20	-5	-13	-7	-8	-12	-6	-7	-5	-10	-7	-9	-10	-15	-7	-3	-13	-5	-2	-8	-15	-13	-8	-16	-1	-19	-12	-14	-13	-8	-14	-13	-17	-2	-6	-9	-10	-3	-8	-4	-16	1	-12	-18	-3	-7	-16	-1	0	-19	-4	-7	-12	-8	-11	-1	1	-12	-15	-3	0	-10	1	-5	-7	-7	-10	-16	-2	-7	-2	-15	-10	-6	-5	0	0	0	-16	-5	-12	-4	-20	-7	-17	-20	-15	0	-11	-17	-2	-4	-14	-20	-14	-2	-17	-4	-16	-1	-17	1	-1	-17	-19	-19	-11	-16	0	-12	-2	-2	-6	-15	-5	-9	-8	-10	-18	-1	1	-5	-6	-1	-11	1	-10	-13	-2	-4	-15	-4	-6	-13	-10	-8	0	-6	-19	-7	-6	-9	-13	0	-3	-20	-5	-13	-4	-12	-13	-16	-16	-7	-8	-13	-17	-2	1	-20	-10	-12	-9	-13	-11	-20	-11	-12	-12	-14	-9	-3	-14	-11	-3	-5	-8	-8	-1	-3	-5	-20	-12	-10	-4	-15	-11	-10	-2	-8	-10	-15	-18	-7	-16	-4	-9	-17	-5	-3	-14	-2	-18	-3	-18	-15	-1	-8	-7	-20	-6	-15	-5	-20	-13	-6	-14	-17	-17	-11	-8	-11	-17	-12	-19	-9	0	0	-9	-20	0	1	-6	-19	-14	-19	-1	-12	-17	-4	-19	-6	-19	-5	-9	-4	-17	-3	-1	-20	-10	-5	-20	-14	-8	-8	-15	-10	-19	-8	-20	-17	0	-15	-6	-2	-12	-7	-8	0	-9	-8	-13	-6	-4	-1	-1	-7	-19	-6	-2	-3	-9	-11	-15	-19	-19	-18
-10	-16	-5	-20	-8	-2	-5	-11	-16	-18	-3	-11	0	-6	-2	-17	-20	-10	-7	-4	-16	-17	-16	-18	-15	-6	-4	-13	-7	-10	-15	-5	-11	-19	-11	-6	-13	-4	-9	-17	-3	-11	-14	0	-16	-10	0	-14	-11	-12	-20	-3	-10	-18	-15	-11	-6	-3	-1	0	-7	-14	-18	1	-1	-15	-12	-13	-10	-20	-5	-4	-9	-15	-16	-16	-11	-1	0	-3	-6	-4	-8	-3	-5	-13	-16	-2	-2	-1	-13	-15	0	-16	-12	-20	-10	-7	-2	-4	-7	-18	-18	-10	-1	-16	0	-16	0	-5	-10	-8	1	-14	-13	-14	-19	-11	-18	0	-15	-18	-14	-19	-5	-3	-14	-12	-20	-18	-18	-15	-13	-20	-6	-3	-9	-20	-9	-6	-9	-7	-13	-15	-12	-14	-14	-15	0	-16	0	1	-3	-2	-20	-3	-5	-9	-12	-20	-10	-20	-19	-8	-16	-14	-16	-12	-4	-11	-15	-8	0	-6	-17	-5	-19	-20	-15	-11	0	-15	-16	-8	-2	-3	1	-13	-6	-14	-9	-8	-16	-6	-14	-17	-5	-8	-1	0	-2	-8	-10	-15	-4	-14	-10	-19	0	-20	-4	-4	-6	-18	-11	-13	-8	-20	-3	1	-8	-5	-10	-8	-19	-6	-16	-6	-9	-13	-18	-6	-15	-3	-9	-5	-2	-4	-13	-5	-13	-6	-1	-15	-2	-8	-14	-8	-16	-1	-6	1	-11	-10	-17	-3	-19	-5	-9	-11	-9	-8	-3	-10	-12	-8	-13	-7	-14	-5	-5	-20	1	-11	-18	-6	-5	-3	-9	-15	1	-20	-19	-13	-7	-6	-2	-3	-5	-16	-3	-15	0	-11	-13	0	-19	-14	-11	-20	-8	-5	-7	-12	-8	-10	1	-3	-16	-20	-8	-1	-12	-6	-12	-19	-17	-15	-2	-8
-13	-1	-6	-6	-6	-2	0	-8	-12	-3	1	-5	-16	-16	-19	-7	-18	-9	-11	-5	-13	0	-4	-8	-9	-4	-11	-20	-13	-13	-6	0	-20	-9	-11	-15	-6	-4	-11	1	0	-13	-8	-16	-14	1	-15	-2	1	-9	-1	-13	-1	-16	-15	-7	-2	-3	-6	-10	-8	-8	-14	-13	-1	-15	-9	-19	-15	-19	-3	-13	-16	-20	1	-8	-8	-2	-16	-5	0	-17	0	-17	-6	-2	-11	-12	-16	-12	-1	1	-4	-5	-18	1	-8	-18	-1	0	-13	-20	-1	-10	-11	-9	-18	-19	-2	-5	-16	-16	0	-14	0	1	-18	-16	-13	-17	-2	-12	-7	-12	-2	-20	0	-8	-7	-3	-14	-10	-6	-1	-17	-4	-19	-19	-16	-2	0	-11	-5	-13	-13	-20	-4	-7	-13	-20	-2	-2	-5	-3	-16	-5	-18	-17	-1	-17	-9	-12	-9	-16	-15	1	-11	-1	-5	-5	-20	-19	-18	-8	-16	-5	-13	-2	-15	-6	-16	-4	-8	-7	-17	-9	-20	-17	-10	-11	0	-20	-10	-1	-7	-18	0	-14	0	-19	-8	0	-19	-13	-15	-17	-16	1	-9	0	-8	-3	-4	-7	-7	-16	-3	-6	-8	-11	-2	-15	-8	-18	-6	-17	-9	-4	-18	-14	-17	-7	-5	-6	0	-4	-14	-16	-11	-9	-1	-7	-16	-3	-12	-14	-5	-8	-13	-1	-1	-13	-14	-2	0	-6	-4	-14	-15	-12	-16	-15	-17	-19	-13	-5	-10	-18	1	1	-6	-15	-19	-9	-14	-4	-6	-10	-14	1	-15	-18	-14	-13	0	0	-8	-12	-12	-20	-13	-3	0	-10	-16	-10	-17	-12	-8	-11	-8	-16	-5	-9	1	0	1	-6	-3	-11	-20	-1	-20	-10	-6	-20	-10	-10	-10	-19
-2	-6	0	-6	-19	-4	-5	-20	-17	0	-14	-19	-1	-6	-16	-1	-1	-18	-3	-6	-14	-8	-1	-2	-17	-5	-4	-3	-17	-20	-3	-6	-15	-1	-2	-16	-16	1	-7	-15	-4	-8	-17	0	-19	-11	-9	-3	-20	0	-18	1	-19	-4	-12	-17	-7	-9	-12	-3	-12	-20	-7	-17	0	-17	-5	-12	-8	-5	-5	-11	-17	1	-10	-1	-18	-5	-13	-3	-16	-6	-3	-2	-2	-7	-12	-7	-9	-15	-19	-12	-13	-4	-1	-2	-18	-14	-11	-18	-14	0	-16	-18	-15	-11	-20	-8	1	1	-5	-20	-7	-17	-10	-20	-16	-3	-8	-3	-17	-17	-16	-2	-3	-8	-8	-4	-14	-11	-3	-12	-9	-9	-16	-4	-15	-16	-13	-1	1	-6	-9	-6	-16	-9	-16	-13	-15	-17	-13	-20	-4	-17	-7	-18	-8	-10	-5	-18	1	-9	-18	-15	-1	-2	-15	-20	-13	-10	-8	-7	-10	0	-14	-18	-13	-14	-1	-10	0	-20	-18	-9	-11	-10	-6	-9	-19	-6	-8	-9	-13	-13	-1	-16	-12	-12	-11	-7	-20	-5	-2	-9	-9	-9	-17	-18	-11	-13	-8	-9	-10	-20	-20	-11	-3	1	-20	-15	-20	-1	-18	1	-1	-7	-7	-14	0	-3	-6	-1	-17	-11	-12	-20	-13	-18	-13	0	-7	-14	-4	0	1	-1	-6	-4	1	-7	-7	-8	-1	-20	-4	-12	-5	-13	-7	-19	-5	-12	0	1	-1	-8	-4	-19	-16	-5	-4	-14	-3	-6	1	-17	-17	-14	-7	-5	-1	-15	-6	-16	-17	-20	-11	-3	-1	0	-6	-18	-1	-20	-16	-7	0	-1	-10	-6	-1	-10	-16	-4	-18	-19	-10	-3	-12	-2	-5	-3	-20	-19	-19	-9	-3	-20	-2	-2
-8	-5	-20	-15	-11	-8	-20	-5	-16	-17	-1	-20	-10	-4	-16	-19	-3	1	-10	-2	-10	-17	-19	-10	-3	-13	-9	-6	0	-15	-3	-13	-15	-17	-1	-15	-8	-1	1	-2	-19	-7	-3	-9	1	-2	-7	-16	-8	-15	-14	1	-12	-5	-8	-6	-20	-17	-9	-2	-16	-10	-6	-10	-7	-2	-19	-16	-9	-6	-5	-20	0	-4	-18	-2	-20	-12	-15	-15	-11	1	-8	-11	1	-2	-15	-8	-1	1	-3	-9	-5	-18	-4	-15	-6	-3	-5	-14	-3	-16	-2	-3	1	-16	-14	-13	0	-18	-4	-5	-1	-6	-4	-19	-2	-13	-5	-20	-7	-7	1	-10	-12	-10	-9	-19	-7	-11	-7	-4	0	-11	-16	-9	-17	-4	-2	1	-15	-8	-14	-3	0	-14	-14	-14	-19	-10	0	-18	-8	-18	-12	-3	-9	-13	-4	-8	-12	-9	-2	-12	-3	-1	-3	-16	1	-7	-16	-5	-2	-16	-17	-5	-20	-8	-18	-8	1	-7	-12	-5	-17	-2	0	-16	-6	-12	-12	-7	-17	-10	-18	-1	-16	-2	-15	-3	-20	-9	0	-15	-12	-18	-6	-12	-13	-3	-11	-7	-13	-9	-4	1	0	-16	-19	-19	-18	-12	-9	-19	-15	-9	0	-9	-15	-9	-10	-15	-8	-15	-11	1	1	-16	-12	0	-14	-1	-19	-15	-1	0	-17	-17	-9	-1	-10	-1	-20	-7	0	-10	-4	-15	1	-6	-4	1	-3	-8	-5	-3	-15	-5	-8	-20	0	0	-10	-17	1	-18	-11	-8	-3	-19	-8	-15	-15	-2	-11	1	-9	-4	-13	-5	-14	-20	-18	-6	1	-13	-10	-2	-7	0	-1	-3	-20	-1	-3	-15	-3	-4	-14	-2	-10	-5	-19	-3	-16	-10	-17	-6	-7	-3
-14	-8	-9	-8	-4	-8	-15	-9	-16	-11	-10	-5	-10	-16	-2	-7	-16	-18	0	-5	-5	1	-7	-4	-6	-18	-5	-7	-19	-17	-7	1	-7	-12	-17	-11	-1	-13	-4	1	-14	-5	-17	-12	-3	-12	0	-6	-8	-9	-14	-1	-12	-16	-13	-4	-16	-8	-2	-20	-10	-15	1	-3	-3	-8	-1	-12	-17	1	-1	-17	-5	-11	-7	-1	-10	-19	-18	-14	-15	-5	-9	-13	-10	-11	-10	-15	-2	-16	-14	1	-2	-12	-1	-14	-13	-13	-3	-20	-17	-19	1	-20	-20	-10	-11	-6	-11	-9	-13	-5	-9	-16	-6	-7	-5	-11	-16	1	-11	-4	-11	-16	-14	-7	-10	-15	1	-9	-14	-17	-20	-1	-14	1	-17	-12	-1	-14	-16	-13	-19	-15	-9	-10	-11	-11	0	-19	-2	-8	-7	-7	-15	-7	-7	-10	-13	-18	1	-17	-20	-16	-8	-13	-16	-2	-15	-5	-9	-13	-9	-1	-18	-14	-18	-7	-12	-2	1	-17	-3	-7	-17	-3	-7	0	-20	-10	-7	0	-15	-13	-1	-18	-16	-3	-8	-6	0	1	-17	-5	-2	-10	-6	-15	-9	-3	1	-17	-8	1	-2	-4	-6	-6	-12	-13	-14	-11	-19	-1	-18	0	-1	-15	-14	-18	-10	-18	-18	-1	-2	-8	-4	-17	-9	-20	-9	-16	0	-15	-11	-9	-10	-13	-8	-15	-18	1	-14	-19	-15	-15	1	-3	-7	-8	-11	0	-12	-16	-20	-3	-4	-7	-8	-12	-3	-9	-13	-18	-20	-9	-2	-3	-13	-13	-3	-9	-17	-13	-8	-3	1	-11	-19	-15	-7	-19	-11	-20	-1	-13	-3	-18	0	-1	-18	-10	-10	-1	-8	-6	-8	-16	-7	-9	-5	-1	-9	-20	-6	-13	-9	-16	-2	-13
-8	-3	-3	-20	-15	-10	-5	-19	-19	-13	-9	-8	-17	-1	-11	-16	1	-6	-7	-3	-7	-9	-19	-9	-15	0	-10	-8	-17	0	-16	-15	-11	-15	1	-7	-17	-7	-20	-14	0	-12	-9	-19	-12	-1	-14	0	-17	-8	-11	-10	-8	-15	-13	-4	-18	-1	-14	-10	1	-13	0	-15	-7	-16	-13	-17	-1	-5	-6	-9	-17	-15	-6	-1	-16	-18	-1	-19	-8	-18	-14	-11	-14	-7	-13	-15	-4	-12	-1	-11	0	-19	-13	-17	-20	0	-19	-20	-10	1	-2	-9	-16	-12	-20	-14	-5	-10	-9	-18	-9	1	-19	-8	-11	-3	-4	1	1	-7	-13	0	-4	-14	-18	0	-10	-12	-6	-7	-3	-19	-18	0	1	-6	-8	0	-3	1	-2	-1	-11	-8	-2	-7	-8	1	-6	-17	-1	-4	1	-6	-11	-7	-1	-4	-11	-7	-2	-17	-10	0	-18	-12	-13	-8	-3	-17	-11	-18	-5	-9	-11	-18	-14	-4	-3	-20	-10	-16	-6	-12	-9	-3	-19	-4	-5	-19	-5	-2	-20	-4	-4	-13	-11	1	-16	-19	-6	-12	-14	-1	-9	-5	-4	-19	-16	-18	-1	-11	-14	-13	-11	-4	-16	-19	-14	-5	-11	-4	-4	-8	-17	-5	-16	-7	-11	-17	0	-4	-6	-20	-2	-11	-9	-1	-6	-11	-12	-4	-10	-5	-8	-16	-19	-8	-9	-8	-11	-10	-20	-1	1	-7	-10	-18	1	-12	-11	-1	-5	-13	-8	-13	-12	-12	-6	-9	-2	-18	-16	-10	-10	-8	1	-12	-8	-3	-1	-13	-11	-11	-12	-12	-19	-6	0	-5	-18	-4	-17	-9	0	-7	-10	-5	-8	-5	-2	-6	-20	-11	-12	1	-11	-10	-2	-15	-13	0	-13	-3	-1	-18	-16	-8
-3	-15	0	-19	-16	-16	-15	-5	-6	-2	-20	-16	-5	-18	-20	-16	-8	-11	-15	-15	-7	-5	-4	-12	-3	-8	-14	-9	-17	-1	-13	1	-4	-7	-13	-19	-15	-5	-12	-5	-15	-6	-7	-1	-18	-2	-11	-8	-5	-1	-16	-15	-11	-8	-10	-3	-16	-8	-15	0	-1	-1	-11	-20	-13	-17	-14	-3	-5	-12	-13	-7	-18	-4	-5	-6	-9	1	-16	-17	-5	0	-13	-6	-1	-6	-19	-10	-1	-2	-6	-1	-11	-13	-2	-1	-18	-2	-4	-10	-5	-8	-8	-13	1	1	-4	-11	-3	-12	-1	-4	-13	1	-12	-18	-10	-10	-15	-4	-19	-19	-6	0	-5	-18	-9	-12	-20	-17	-12	-10	-19	-19	-17	-2	-19	-2	-19	-9	-16	0	0	-3	-13	-2	-3	-13	1	-15	-20	-9	-13	-10	-10	-8	-8	-7	-9	-2	-4	-14	-13	-11	-5	-1	-11	0	-10	-13	-8	-20	-7	-2	-5	-6	-4	-5	-17	-20	1	-19	-12	-3	-3	0	-2	-20	-15	-12	-10	-5	-7	-7	-8	-20	-20	-8	1	-7	-8	-6	1	-2	-7	-8	-7	-8	-18	1	-15	-13	-12	-3	-14	-18	-7	0	-15	-9	-16	-6	-7	-14	-9	-16	-17	-11	-5	-11	-10	-4	-20	-3	-14	-5	-16	-15	-3	-16	-1	-16	-15	-12	-15	-7	0	-9	-19	0	-6	-5	-10	0	-15	-3	0	-20	-16	-20	-13	-5	-5	-17	-20	-9	-7	-7	-16	-2	-14	-4	-18	-10	-9	-9	-18	-12	-17	-4	-9	-1	-6	-19	-4	-4	0	-9	-14	-19	-18	-17	-19	-4	-13	-20	-4	-13	-7	-3	-10	-9	-11	-19	-11	-7	-19	-1	-5	-3	-5	-6	-2	-20	-4	-5	-14	-16	-7	-13
-10	-12	-11	0	1	-15	-14	-7	-9	-12	1	-18	-17	-1	-17	-14	-18	-6	-14	-9	-1	-2	-14	-3	-6	1	-1	-8	-16	-17	-18	-18	-15	-2	-1	0	-4	-3	-1	-20	-2	-5	1	-5	-7	-4	-4	-19	-11	-12	-16	-16	-11	-5	-15	1	-8	-12	-13	-16	-4	-5	-7	-8	-9	-10	-18	-20	-2	1	-8	-6	0	-2	-3	-15	-18	-15	-4	1	-13	-20	-6	-5	-18	-11	0	0	-12	-9	-13	-17	-12	-5	-20	-3	-11	-6	-3	-9	-3	-2	-9	-5	-6	-1	-13	-9	-18	0	-4	-19	-3	-13	-2	-1	1	-11	-15	-13	-8	-11	-3	-12	-20	-7	-4	-8	-17	-1	-7	1	-5	-6	-4	-5	-3	-15	-13	-11	-9	-17	-18	-10	-4	-14	-17	-10	-3	-11	-12	-12	-16	-16	-16	-4	-2	-8	-20	-2	-9	-15	-15	-1	-15	-9	-1	0	-11	-16	1	-6	-7	-19	-4	1	-16	-20	-1	-15	-19	-18	-5	-15	-4	-4	0	-18	-10	-6	-1	1	-11	-17	-17	-13	-9	-18	-8	-20	-15	1	-20	-2	-7	-12	-16	-11	-13	-4	-7	-3	0	1	0	-9	-5	-1	-11	-3	-3	1	-1	-13	-11	-16	-9	-9	-5	-13	-11	-9	-20	0	-3	-9	-8	-9	-14	-18	-12	-5	-9	-8	-12	-9	-13	-8	-13	-16	-16	-9	-9	-7	-1	-8	-3	-12	-10	-12	0	-15	-1	-9	-14	-13	-3	-7	-7	-10	1	-20	-14	-16	0	-17	-4	-18	1	1	-20	-10	-17	-12	-3	-1	-19	-18	0	-19	-10	-1	-12	-18	-12	-12	-8	-1	-3	-14	-5	-12	-16	-7	-17	1	-18	-16	-1	-15	-10	-12	-9	-12	-20	-12	1	-10	-12	1
-12	-9	-15	-10	-6	-3	-1	-13	-2	-16	-6	-13	-1	-20	-1	0	0	-14	-10	-1	-16	-12	-10	-4	-6	-8	-9	-1	-14	-17	-18	-10	-3	1	-4	-7	-18	-9	-16	-11	-14	-13	-19	-18	-11	-20	-9	-8	-4	-20	-9	-19	-11	-16	-13	-18	-3	-8	-4	-15	-10	-15	-18	1	-4	-19	-20	-18	-8	0	-18	-17	-19	-7	-6	-18	-2	-2	-2	-18	-7	-9	-1	-3	-8	-18	-3	-17	-18	-15	-17	-13	-1	-1	1	-16	-9	-19	-17	-12	-8	-1	-6	-14	-12	0	-10	-5	-2	-16	-17	-17	-15	-11	-4	-11	-6	-9	-4	-14	-5	-18	1	-6	-7	0	-20	-7	-9	-6	-15	-13	-17	-6	0	1	-10	-18	-5	-7	-6	-15	-3	-1	-17	-17	-3	-8	-19	-17	-17	-4	-17	-11	-4	-7	-8	-6	-4	-12	-12	-9	-16	-4	-2	-1	-1	0	1	1	-4	-3	-15	-2	-10	-7	-11	-12	-2	-1	0	0	-13	-8	-8	-15	-1	-15	-2	-12	-8	-17	-10	-1	0	-17	-14	-10	-8	0	-4	1	-17	-8	-18	-8	-8	-20	-8	-20	-9	-6	-11	1	-19	-18	-3	-18	-8	-14	0	-7	-14	-14	-1	-2	-12	-6	-13	-5	1	-18	-13	-8	-18	-1	-1	-1	-15	-19	-9	-14	-5	-5	1	-15	1	-8	-6	-10	-5	-19	-7	-18	-19	-3	1	-12	-2	-10	-1	-4	-13	-13	-18	-7	-3	0	-8	-15	-3	-15	-7	-15	-1	-3	-8	-10	-20	-9	-2	-9	-8	-2	-6	-15	-6	-20	-20	-13	-15	-9	-4	-20	-6	-12	-3	0	-4	1	-14	-10	-13	-17	-4	-20	-16	-13	-15	-15	-4	-14	-12	-13	-3	-1	-1	-11	0	-6
-3	-2	-7	-7	-10	1	-8	-7	-4	-2	-17	-14	-17	-4	-13	-14	1	-17	-4	-8	-14	-8	0	-16	-2	-18	-15	-6	-12	-12	-4	-1	-4	0	1	-18	-4	-12	-4	-8	-1	-13	-20	-6	-4	-17	-2	-8	-12	-5	-6	-18	-13	-5	-15	0	-16	-15	-16	-20	-16	-7	1	-3	-16	-2	-4	-20	-4	-13	-9	-19	-17	0	-7	0	-17	-5	-18	-20	-17	-15	-10	-7	-20	-6	-2	-14	-16	-10	-19	-4	-5	-8	-7	-6	-1	-4	-13	-14	-15	-16	-16	-6	-20	-12	-14	-3	-14	-17	-2	-3	1	1	-18	-20	1	-16	-11	-11	1	-18	-11	-15	-4	-3	-20	-9	-3	0	0	-14	-4	-11	-1	-9	-9	-20	0	-7	-13	-1	-3	-10	-1	-9	-19	-10	-20	-11	-11	-5	-20	-12	1	-19	-20	-7	-9	-16	-11	-12	-10	0	1	-12	-13	-16	-16	-4	-17	-3	1	-10	1	-9	-7	-3	-10	-7	-20	-5	-5	-18	1	-7	-1	-11	-12	-18	-1	-15	-6	-17	-19	-6	-18	-8	-10	-6	-2	-18	-10	-18	-5	1	-14	-10	-1	-1	-10	-8	-13	-10	-13	-6	-19	-3	-2	-3	-15	-1	-15	-10	0	1	-1	-6	-10	-11	-5	-3	-3	-13	-14	-6	-11	-14	-16	-14	-17	-14	-4	-18	-4	-4	-20	-17	-1	-5	-13	-11	-1	-6	-2	-10	-3	-17	-8	1	-18	-1	-9	-20	-1	-20	-9	-16	-18	-13	-18	0	-4	-8	-3	-1	-17	-16	-8	-18	-7	-18	-2	-8	-4	-3	-2	-14	-6	-13	-7	-6	-11	-12	-9	-7	-4	-7	-4	-1	-7	-12	-3	-5	-8	-2	-17	-18	1	-13	-8	-8	-4	-18	-2	-14	-11	-7	-1	-6
-15	1	-11	-19	-10	-1	-8	1	-15	-12	-1	-16	-1	-12	-15	-18	-15	-9	-14	-11	-18	-1	-6	-14	-5	-12	-16	1	-1	-12	-8	-16	-5	1	-16	-18	-18	-1	-3	-5	-9	-14	-8	-12	-19	-20	-16	-10	-2	-13	1	-7	-16	-17	-12	-18	-10	-16	-2	-13	1	-15	-5	-19	-9	1	-7	-3	-9	-14	-2	-6	-5	-7	-13	-12	1	-20	-9	-11	-6	-1	-6	-6	-11	-3	-11	-7	-13	-8	-10	1	-18	-15	-10	-7	-11	-3	-7	-16	-9	-8	-11	-5	-10	-10	-19	-5	-13	-11	-3	-2	-18	-10	-12	-6	-18	-2	-15	-10	-6	-19	-11	0	-11	-12	-19	-4	-16	1	-15	-13	-7	1	-6	-15	-16	-10	-17	-6	-7	-13	-7	1	1	-20	-3	-18	-13	-18	-3	-18	-16	-16	-2	-20	-2	0	-3	-14	-5	1	-20	0	-3	-20	-14	-15	-13	-6	-14	-4	-19	-9	-13	-10	-3	-5	-4	-9	-12	-4	-4	-13	-19	-14	0	-1	-20	0	-16	-5	1	-20	-10	-16	-6	-6	-17	-9	1	-19	-9	0	-1	-17	-2	-5	-11	-19	-16	-15	-9	-16	-20	0	-6	-8	-7	-16	-5	-15	1	-10	-8	-2	-4	-8	-14	-19	-13	-3	-7	-18	-20	1	-14	1	-19	-10	-9	-1	-10	-9	-5	-17	-20	-7	-18	-17	-18	-17	-17	1	-15	-19	-15	-6	-14	-18	-19	-16	0	-12	-20	-3	0	-7	-2	-6	-9	-18	0	-15	-4	-1	-18	-20	-6	-20	-9	1	-15	-11	-18	0	-14	-20	-6	-16	-19	-19	-8	-1	-18	-17	-7	-11	-5	-20	1	-16	-10	-19	-5	-11	-15	-16	-15	-18	-16	-3	-17	-10	-16	-10	-16	-15	-18	-2
-13	-20	-2	-7	-4	-19	-16	-9	1	-14	-11	-3	-12	-12	-7	-17	-16	-6	-14	-12	-2	-5	-2	-17	1	-20	-20	-12	-10	1	-4	-7	-16	-10	-14	-13	-6	1	-10	-4	0	-11	0	-13	-16	-20	-13	-2	-17	-12	-9	-4	-16	-2	-14	-3	-5	-18	-12	-3	-7	-4	-17	-2	0	-7	-9	-3	1	-4	-8	-1	-14	-4	-17	-12	-17	-3	-13	-1	-2	0	-5	-17	-18	-8	-10	-20	-6	-4	-12	-3	-5	-4	-6	-2	-12	-19	-2	-17	-8	-1	-12	-6	-15	-20	-7	-9	-20	-12	-7	-16	0	-19	-19	-12	1	-10	-2	-12	-1	-6	-8	-3	-15	-19	-20	0	-12	-10	-14	-8	-13	0	-8	-12	-19	-13	-3	1	-13	1	-16	-17	-7	-12	-11	0	-7	-12	-3	-5	-15	-20	-12	-1	1	-1	-6	-19	-1	-20	-3	-5	-6	-6	-14	-18	-20	-20	-4	-15	-18	-8	-2	-3	-3	-16	-8	0	-3	-5	-17	0	-6	-15	-4	-11	-7	-18	0	-9	-14	-6	-10	-6	-14	1	-18	-2	-18	1	-8	-3	-8	-14	-7	-2	-11	-12	-20	-3	-7	-2	-13	-13	0	-7	-1	-5	-6	-9	-7	-12	-9	-16	-19	-19	-2	-16	-8	-6	-10	-15	-18	-20	-12	0	-11	0	-1	-14	-9	1	-2	-5	-15	-14	-5	-6	-4	-4	-17	-12	-13	-19	-18	1	-17	0	-6	-12	-6	-12	-8	-20	-5	-6	-8	-2	-1	-6	-6	-12	-2	-9	-19	-13	1	-9	-15	-6	-1	-3	-17	-3	-8	-11	-5	-10	-4	-12	-16	-13	-8	-15	-20	-16	0	-11	-3	-2	-20	-18	-17	-10	-11	-2	-12	-19	-13	-11	-9	-11	-3	-18	-11	-3	-14	-6
