-6874	-6001	-6228	-7150	-6988	
-7515	-5885	-6051	-6735	-7442	
-7311	-6276	-6713	-6446	-6456	
-7493	-5776	-5918	-7035	-7214	
-7277	-6346	-6084	-6667	-6950	
-7448	-5924	-5333	-6668	-7396	
-7426	-5815	-5200	-6968	-7168	
-7164	-6389	-7056	-5286	-6274	
-7365	-5491	-6022	-6964	-7525	
-7953	-6318	-6102	-6660	-5299	
-6577	-6626	-7072	-4569	-5656	
-7030	-6458	-6996	-5295	-5727	
-7218	-5854	-5685	-6757	-7705	
-8061	-6525	-6414	-6073	-6595	
-6776	-6864	-6816	-5025	-5531	
-7966	-6383	-6593	-6126	-5403	
-6649	-6995	-6849	-4189	-5290	
-6975	-6429	-7011	-5541	-6446	
-6882	-5817	-6457	-6443	-7203	
-8046	-6476	-6295	-6481	-5609	
-7480	-5711	-5427	-7569	-7110	
-7140	-5455	-5566	-7272	-7267	
-7988	-6492	-6726	-5826	-5631	
-6797	-4778	-4993	-7386	-7318	
-7657	-5347	-5855	-6183	-7660	
-7973	-6383	-6713	-5900	-6193	
-7451	-6929	-6492	-4695	-5967	
-7386	-6867	-6377	-4841	-5281	
-6469	-6413	-7121	-5586	-6039	
-6652	-6917	-6528	-4820	-5501	
-6972	-6210	-6592	-4772	-7308	
-8109	-6251	-5844	-6210	-6555	
-6151	-6212	-7138	-4225	-6293	
-6627	-6886	-6716	-4489	-5062	
-8196	-6189	-5406	-6169	-6653	
-8228	-5976	-5500	-7070	-6367	
-8141	-6038	-5938	-7111	-6269	
-6614	-5530	-6060	-5965	-7780	
-8263	-6150	-6124	-6236	-6699	
-8231	-6021	-5822	-6729	-6257	
-7941	-6596	-6619	-4999	-6479	
-8170	-5992	-5931	-6415	-6389	
-7401	-6669	-6848	-4775	-6561	
-6904	-5926	-6590	-6143	-7431	
-8032	-6079	-6084	-6245	-6976	
-8008	-5436	-5737	-6762	-7302	
-7893	-6199	-6095	-5921	-6965	
-8155	-5883	-5918	-6489	-6951	
-7971	-5568	-5530	-6726	-7202	
-6572	-6683	-6634	-3625	-6533	
-7303	-6596	-6908	-5945	-6275	
-7569	-5914	-5822	-7275	-6520	
-6899	-6291	-7107	-5301	-7140	
-7637	-5762	-5222	-6313	-7672	
-7976	-6552	-6040	-6189	-6110	
-7975	-5494	-5583	-6780	-7275	
-7799	-5721	-6185	-6601	-7103	
-7953	-6258	-6208	-6326	-6847	
-7162	-5564	-5699	-6972	-7495	
-7601	-6111	-6167	-6887	-6351	
-7970	-6338	-6391	-6241	-6303	
-7298	-6211	-6222	-6980	-6352	
-7200	-5964	-6185	-7040	-6818	
-7330	-6340	-6524	-6487	-6794	
-7222	-6073	-6318	-6740	-7046	
-7636	-6285	-6791	-6053	-6683	
-7290	-6531	-6417	-6479	-6171	
-7333	-6385	-6846	-6146	-6684	
-7166	-5857	-6061	-6369	-7123	
-7398	-6624	-6526	-5116	-6671	
-7163	-6542	-6608	-5297	-6813	
-6937	-6090	-6223	-6370	-7107	
-7711	-6576	-6247	-6304	-6528	
-7217	-6438	-6835	-5898	-6755	
-6845	-6259	-6456	-5908	-7164	
-7938	-6551	-6297	-5340	-6589	
-7293	-6576	-6739	-6138	-6061	
-6649	-6872	-6206	-5161	-5611	
-7663	-6129	-6447	-6010	-7274	
-7379	-6560	-6715	-5075	-6333	
-6877	-6182	-6974	-5601	-6912	
-7184	-6633	-6669	-5040	-6404	
