-5072	-5780	-6779	-6318	-5360	
-4789	-4983	-6590	-6407	-5892	
-4790	-4915	-6345	-6707	-6046	
-4820	-5057	-6540	-6806	-5641	
-4800	-4640	-6667	-6828	-5218	
-3897	-6180	-5098	-6973	-6440	
-3326	-5505	-4755	-7256	-6018	
-4279	-5124	-5948	-7320	-4863	
-4816	-6367	-6187	-6794	-5815	
-5041	-5706	-6829	-5919	-5611	
-4391	-6329	-6092	-6813	-5496	
-4738	-6106	-6758	-6278	-5811	
-4247	-5699	-4982	-6870	-6653	
-4386	-5545	-5375	-6639	-7067	
-4726	-5986	-5699	-6927	-6120	
-4082	-5962	-5718	-6924	-6192	
-4224	-5775	-5723	-6217	-7122	
-3687	-4681	-4716	-7574	-5557	
-4978	-6709	-5938	-6439	-5839	
