3
35
[15, 17, 15, 15, 1, 3, 12, 10, 6, 8, 3, 11, 8, 1, 10, 12, 12, 10, 2, 6, 8, 20, 13, 11, 10, 1, 10, 8, 12, 18, 14, 6, 15, 8, 20],
[15, 10, 12, 4, 16, 20, 7, 6, 8, 7, 16, 19, 19, 5, 1, 4, 12, 20, 16, 3, 9, 17, 12, 16, 8, 9, 10, 13, 3, 17, 13, 18, 7, 4, 1],
[2, 4, 8, 8, 11, 15, 3, 10, 13, 8, 10, 17, 19, 9, 12, 1, 18, 8, 13, 14, 16, 1, 3, 8, 4, 20, 1, 1, 6, 5, 2, 8, 8, 10, 15],
[18, 4, 17, 7, 17, 4, 16, 13, 3, 5, 4, 4, 3, 12, 16, 16, 7, 17, 18, 15, 20, 18, 15, 1, 3, 19, 2, 10, 7, 11, 4, 4, 15, 1, 11],
[11, 5, 7, 3, 7, 12, 7, 10, 14, 19, 6, 9, 6, 2, 7, 20, 2, 4, 15, 2, 7, 14, 4, 16, 1, 15, 20, 4, 9, 1, 15, 20, 5, 1, 3],
[11, 12, 9, 1, 5, 8, 6, 14, 13, 7, 1, 13, 8, 5, 8, 10, 11, 2, 13, 7, 2, 7, 6, 5, 15, 6, 20, 14, 10, 20, 16, 1, 12, 5, 1]]
,
[[17, 13, 7, 10, 5, 14, 10, 18, 2, 15, 5, 11, 5, 6, 3, 11, 7, 10, 17, 12, 4, 3, 11, 18, 13, 11, 14, 13, 2, 19, 14, 18, 11, 20, 8],
[16, 14, 18, 13, 15, 12, 17, 5, 16, 3, 8, 7, 9, 17, 3, 1, 1, 5, 11, 19, 17, 2, 13, 10, 3, 11, 3, 1, 2, 3, 8, 17, 16, 6, 9],
[11, 17, 6, 16, 13, 8, 3, 19, 17, 20, 2, 17, 1, 6, 8, 20, 3, 9, 12, 12, 12, 2, 15, 12, 4, 17, 20, 20, 13, 5, 9, 3, 2, 15, 18],
[15, 2, 1, 14, 18, 1, 15, 15, 1, 1, 2, 20, 4, 10, 11, 16, 1, 13, 10, 12, 17, 6, 12, 16, 19, 17, 5, 1, 19, 19, 18, 13, 1, 19, 7],
[18, 19, 2, 12, 20, 3, 13, 19, 6, 3, 10, 1, 3, 3, 11, 15, 19, 17, 6, 15, 15, 2, 19, 15, 20, 18, 13, 13, 18, 11, 19, 16, 10, 1, 8],
[9, 3, 20, 8, 8, 3, 17, 9, 5, 20, 19, 19, 18, 15, 5, 13, 9, 6, 12, 4, 6, 9, 17, 19, 7, 8, 18, 2, 17, 18, 9, 5, 20, 9, 12],
[8, 11, 9, 17, 16, 8, 15, 14, 6, 10, 18, 19, 19, 4, 10, 2, 10, 19, 18, 9, 5, 5, 6, 7, 2, 3, 16, 7, 3, 4, 18, 11, 15, 7, 7],
[10, 15, 1, 4, 20, 11, 1, 18, 9, 5, 8, 11, 15, 6, 9, 3, 11, 14, 8, 17, 15, 11, 12, 1, 14, 16, 19, 4, 11, 6, 10, 20, 20, 11, 3],
[20, 1, 4, 18, 10, 9, 5, 1, 3, 11, 9, 5, 1, 2, 13, 17, 17, 4, 9, 18, 18, 5, 16, 1, 15, 1, 11, 14, 1, 2, 17, 20, 2, 1, 17],
[12, 9, 2, 12, 12, 12, 1, 17, 12, 3, 10, 9, 19, 14, 17, 16, 11, 1, 12, 12, 16, 13, 2, 9, 13, 3, 6, 13, 5, 6, 9, 17, 15, 10, 8],
[7, 2, 9, 3, 13, 11, 13, 1, 9, 6, 18, 5, 16, 19, 17, 7, 14, 9, 9, 3, 2, 12, 9, 14, 17, 14, 3, 13, 9, 13, 1, 15, 14, 9, 18],
[7, 19, 10, 8, 8, 15, 6, 12, 11, 5, 8, 18, 19, 17, 7, 1, 19, 18, 9, 13, 14, 3, 16, 7, 12, 8, 7, 6, 2, 15, 4, 8, 13, 13, 16],
[20, 8, 1, 12, 19, 5, 20, 16, 3, 17, 3, 4, 15, 20, 13, 7, 14, 16, 2, 20, 7, 10, 7, 13, 12, 1, 17, 19, 14, 9, 15, 13, 17, 15, 5],
[16, 20, 4, 12, 3, 20, 14, 7, 15, 14, 20, 2, 8, 15, 4, 8, 2, 13, 14, 15, 4, 14, 11, 3, 8, 20, 18, 1, 16, 12, 5, 12, 12, 8, 3],
[15, 8, 16, 1, 2, 10, 1, 3, 17, 15, 7, 4, 17, 19, 17, 11, 3, 11, 1, 6, 19, 20, 3, 19, 16, 15, 3, 7, 7, 11, 9, 1, 18, 5, 2],
[20, 14, 2, 3, 11, 17, 9, 14, 13, 8, 11, 3, 10, 2, 3, 16, 20, 3, 18, 19, 18, 13, 1, 5, 19, 12, 14, 20, 9, 18, 1, 9, 12, 2, 11],
[3, 18, 20, 17, 10, 7, 7, 13, 17, 9, 15, 12, 9, 17, 10, 7, 15, 3, 8, 19, 1, 19, 12, 20, 8, 10, 1, 16, 2, 2, 7, 4, 20, 6, 20],
[10, 13, 7, 2, 9, 16, 17, 1, 5, 14, 11, 12, 9, 13, 19, 7, 14, 18, 19, 14, 6, 9, 14, 2, 11, 16, 8, 14, 16, 14, 14, 5, 7, 1, 7],
[16, 16, 3, 17, 1, 17, 7, 12, 5, 20, 11, 12, 13, 8, 11, 7, 13, 19, 20, 15, 9, 16, 2, 3, 11, 16, 17, 16, 2, 18, 2, 18, 14, 5, 14],
[14, 2, 1, 5, 6, 20, 15, 17, 13, 3, 7, 19, 16, 6, 19, 10, 15, 15, 12, 18, 6, 7, 14, 1, 9, 11, 3, 7, 4, 8, 20, 18, 9, 20, 2],
[15, 19, 17, 11, 12, 20, 18, 11, 15, 3, 10, 5, 18, 4, 16, 15, 9, 3, 9, 10, 12, 20, 12, 18, 4, 20, 17, 1, 9, 17, 3, 3, 16, 19, 14],
[7, 18, 11, 18, 13, 14, 7, 17, 12, 10, 13, 6, 18, 15, 14, 8, 7, 14, 20, 4, 17, 19, 1, 17, 7, 18, 19, 10, 13, 18, 3, 20, 16, 14, 17],
[9, 7, 3, 6, 18, 12, 18, 4, 10, 13, 18, 18, 19, 11, 17, 3, 7, 16, 4, 4, 2, 1, 3, 12, 14, 1, 14, 13, 17, 7, 10, 5, 14, 12, 10],
[12, 4, 7, 16, 14, 20, 13, 11, 19, 3, 8, 1, 10, 3, 5, 14, 5, 6, 16, 16, 19, 17, 10, 12, 13, 17, 2, 17, 10, 13, 7, 2, 17, 14, 17],
[11, 13, 9, 2, 11, 12, 9, 12, 2, 12, 16, 15, 17, 1, 11, 12, 20, 7, 2, 12, 19, 18, 13, 16, 7, 6, 2, 9, 3, 15, 5, 13, 8, 14, 15],
[18, 6, 4, 10, 7, 15, 6, 2, 11, 7, 13, 3, 6, 19, 4, 17, 18, 1, 10, 14, 8, 15, 15, 16, 17, 10, 1, 10, 18, 15, 4, 15, 20, 7, 5],
[7, 2, 10, 8, 13, 16, 20, 15, 2, 19, 19, 19, 17, 19, 8, 10, 7, 2, 5, 3, 19, 15, 3, 8, 12, 17, 12, 7, 17, 18, 11, 3, 20, 20, 11],
[12, 16, 11, 6, 17, 9, 4, 15, 6, 3, 3, 15, 9, 5, 20, 11, 3, 14, 14, 11, 5, 10, 2, 11, 6, 20, 2, 9, 20, 2, 19, 11, 17, 9, 17],
[14, 18, 1, 9, 3, 3, 11, 18, 12, 15, 17, 3, 18, 10, 16, 9, 15, 6, 11, 6, 12, 11, 7, 20, 10, 9, 19, 20, 6, 7, 17, 19, 5, 17, 8],
[7, 20, 18, 4, 11, 13, 20, 13, 11, 10, 9, 20, 4, 14, 10, 9, 6, 20, 16, 6, 9, 4, 4, 9, 10, 10, 5, 8, 14, 2, 15, 1, 1, 13, 4],
[11, 6, 4, 4, 17, 13, 13, 16, 17, 7, 5, 6, 12, 5, 2, 17, 14, 6, 20, 3, 15, 10, 8, 2, 4, 9, 17, 4, 9, 10, 8, 20, 16, 12, 4],
[12, 5, 16, 8, 1, 3, 13, 7, 14, 17, 8, 11, 10, 13, 11, 13, 7, 1, 20, 9, 4, 8, 6, 8, 17, 16, 16, 16, 11, 7, 20, 3, 11, 16, 10],
[12, 18, 2, 18, 12, 19, 6, 2, 9, 18, 13, 1, 5, 13, 20, 13, 16, 8, 19, 4, 4, 14, 19, 20, 5, 6, 19, 7, 17, 14, 17, 8, 11, 19, 6],
[2, 17, 11, 4, 6, 9, 16, 6, 13, 8, 6, 6, 4, 13, 5, 7, 16, 18, 6, 15, 2, 12, 14, 9, 8, 7, 5, 16, 18, 3, 2, 19, 20, 12, 2],
[5, 1, 18, 11, 14, 5, 16, 19, 9, 8, 3, 16, 4, 1, 2, 18, 2, 13, 11, 10, 1, 18, 15, 17, 15, 17, 18, 14, 17, 10, 16, 1, 10, 13, 11]]
,
[[3, 17, 7, 2, 6, 14, 5, 1, 18, 5, 2, 16, 7, 14, 6, 17, 15, 4, 11, 11, 18, 8, 9, 11, 4, 18, 6, 5, 8, 19, 16, 11, 16, 2, 13],
[1, 16, 17, 1, 13, 2, 2, 8, 9, 16, 14, 5, 10, 17, 16, 1, 15, 4, 9, 6, 8, 6, 12, 12, 14, 10, 8, 4, 5, 9, 16, 5, 5, 13, 5],
[17, 15, 7, 5, 3, 2, 18, 8, 11, 15, 4, 11, 9, 7, 19, 15, 14, 5, 6, 6, 19, 16, 13, 3, 1, 1, 19, 5, 6, 11, 10, 2, 5, 16, 6],
[8, 18, 4, 15, 8, 18, 19, 19, 7, 5, 18, 1, 18, 3, 7, 4, 1, 3, 16, 3, 3, 17, 1, 8, 2, 12, 18, 4, 16, 14, 9, 4, 11, 12, 19],
[18, 10, 17, 17, 16, 1, 14, 17, 19, 16, 4, 2, 16, 6, 17, 19, 9, 14, 19, 16, 15, 10, 14, 18, 6, 7, 7, 10, 17, 19, 8, 15, 8, 4, 11],
[4, 5, 4, 20, 4, 19, 3, 6, 15, 9, 2, 13, 17, 16, 12, 13, 10, 2, 6, 8, 8, 13, 14, 17, 9, 12, 4, 3, 20, 8, 14, 3, 13, 17, 3],
[16, 16, 6, 1, 10, 14, 3, 3, 11, 19, 14, 4, 8, 15, 10, 16, 2, 2, 9, 18, 11, 1, 2, 14, 1, 10, 7, 3, 3, 3, 6, 19, 19, 11, 20],
[8, 5, 3, 10, 16, 1, 4, 20, 9, 18, 9, 4, 20, 11, 13, 18, 1, 14, 20, 15, 14, 9, 1, 17, 12, 4, 2, 10, 2, 13, 9, 9, 17, 11, 19],
[13, 11, 2, 12, 20, 20, 1, 3, 20, 12, 15, 17, 12, 8, 16, 6, 1, 5, 7, 18, 16, 10, 19, 6, 11, 12, 14, 20, 8, 5, 19, 1, 16, 1, 12],
[15, 1, 13, 17, 20, 4, 12, 16, 16, 19, 11, 2, 20, 16, 8, 17, 11, 17, 16, 17, 8, 7, 10, 7, 15, 15, 5, 15, 11, 6, 7, 6, 6, 19, 3],
[5, 2, 14, 20, 17, 13, 11, 18, 12, 6, 5, 9, 17, 2, 5, 13, 9, 12, 3, 16, 6, 18, 1, 1, 8, 6, 7, 13, 11, 5, 15, 16, 7, 9, 15],
[4, 1, 6, 1, 13, 11, 6, 2, 8, 8, 6, 1, 16, 17, 4, 11, 3, 1, 11, 3, 9, 17, 9, 1, 7, 14, 16, 2, 1, 5, 17, 4, 5, 2, 5],
[18, 13, 10, 19, 1, 17, 5, 1, 13, 2, 4, 3, 4, 4, 14, 7, 12, 10, 16, 13, 17, 9, 9, 19, 10, 13, 15, 13, 18, 17, 17, 15, 10, 7, 13],
[10, 3, 17, 10, 16, 19, 13, 18, 2, 17, 12, 8, 9, 2, 3, 2, 18, 12, 11, 16, 1, 3, 11, 13, 20, 8, 10, 15, 17, 16, 7, 6, 19, 4, 16],
[14, 2, 9, 12, 4, 5, 3, 12, 14, 4, 14, 15, 2, 6, 6, 18, 6, 8, 9, 19, 8, 16, 9, 3, 12, 4, 10, 18, 3, 13, 13, 16, 15, 1, 7],
[19, 6, 10, 10, 19, 14, 4, 14, 15, 9, 19, 12, 15, 7, 20, 13, 15, 16, 1, 17, 7, 5, 6, 4, 7, 19, 17, 2, 14, 17, 9, 13, 2, 18, 2],
[1, 11, 5, 14, 6, 14, 13, 18, 8, 20, 18, 1, 14, 13, 1, 11, 20, 6, 16, 4, 12, 15, 20, 14, 9, 17, 2, 1, 18, 20, 2, 19, 11, 7, 13],
[16, 20, 5, 14, 8, 5, 11, 8, 19, 3, 8, 9, 2, 13, 5, 6, 5, 19, 5, 18, 8, 1, 19, 8, 19, 19, 9, 17, 9, 16, 9, 5, 16, 14, 18],
[3, 19, 8, 10, 17, 11, 18, 5, 13, 11, 10, 18, 15, 9, 2, 12, 16, 3, 11, 3, 1, 10, 12, 18, 18, 7, 6, 2, 2, 20, 19, 5, 18, 7, 14],
[14, 17, 12, 19, 9, 2, 8, 6, 16, 16, 8, 8, 11, 10, 19, 14, 11, 8, 5, 8, 6, 12, 14, 7, 14, 13, 6, 18, 11, 13, 12, 5, 9, 3, 3],
[18, 4, 11, 4, 20, 7, 12, 8, 17, 1, 6, 10, 11, 14, 15, 18, 19, 6, 11, 6, 19, 4, 11, 16, 15, 4, 7, 19, 13, 10, 2, 10, 13, 12, 14],
[13, 19, 5, 20, 15, 6, 6, 5, 16, 20, 19, 14, 18, 4, 5, 3, 3, 9, 14, 18, 3, 17, 5, 2, 9, 14, 3, 19, 7, 15, 12, 19, 13, 17, 19],
[8, 2, 5, 12, 17, 4, 11, 11, 1, 15, 15, 4, 17, 4, 18, 15, 6, 14, 19, 7, 3, 13, 10, 1, 19, 4, 13, 18, 17, 9, 16, 4, 11, 20, 16],
[8, 3, 7, 18, 4, 1, 13, 7, 18, 16, 4, 12, 2, 18, 11, 9, 1, 3, 18, 2, 1, 2, 14, 18, 18, 3, 14, 2, 14, 13, 18, 1, 16, 4, 18],
[19, 5, 11, 6, 2, 7, 10, 14, 8, 7, 4, 16, 7, 6, 14, 8, 7, 15, 2, 5, 13, 5, 18, 14, 18, 11, 12, 18, 6, 16, 16, 5, 20, 7, 11],
[2, 13, 20, 16, 1, 7, 19, 17, 13, 5, 10, 1, 12, 4, 3, 16, 17, 8, 14, 10, 6, 4, 2, 3, 10, 17, 19, 15, 17, 6, 5, 18, 18, 4, 13],
[19, 10, 12, 15, 3, 16, 4, 4, 8, 8, 6, 3, 4, 14, 17, 14, 19, 1, 15, 2, 10, 12, 20, 5, 8, 5, 9, 5, 3, 12, 18, 1, 2, 9, 15],
[4, 5, 19, 8, 12, 7, 14, 15, 10, 7, 11, 4, 5, 11, 18, 6, 1, 9, 6, 5, 16, 11, 14, 1, 14, 6, 19, 15, 7, 7, 10, 11, 12, 8, 18],
[3, 14, 11, 18, 4, 17, 9, 7, 2, 20, 5, 8, 1, 14, 14, 5, 10, 5, 19, 10, 18, 4, 8, 12, 10, 15, 1, 1, 6, 9, 18, 9, 3, 9, 7],
[6, 6, 15, 12, 7, 14, 17, 15, 14, 10, 9, 19, 19, 13, 17, 9, 11, 1, 16, 3, 11, 11, 4, 11, 17, 12, 9, 5, 15, 17, 11, 20, 2, 6, 12],
[9, 19, 8, 4, 13, 18, 12, 12, 16, 5, 8, 4, 15, 9, 20, 18, 19, 11, 1, 10, 7, 13, 18, 12, 7, 15, 2, 6, 16, 7, 18, 5, 6, 6, 9],
[18, 3, 20, 9, 18, 5, 17, 2, 20, 6, 2, 17, 4, 12, 17, 13, 18, 9, 11, 9, 15, 5, 11, 1, 1, 18, 18, 6, 4, 4, 14, 2, 6, 14, 11],
[4, 18, 8, 6, 17, 13, 7, 13, 17, 19, 10, 10, 16, 18, 20, 5, 13, 5, 16, 14, 5, 14, 12, 10, 18, 15, 4, 19, 1, 18, 10, 4, 16, 17, 10],
[12, 9, 16, 5, 6, 14, 15, 15, 10, 13, 15, 15, 5, 19, 11, 19, 4, 4, 10, 13, 1, 4, 17, 20, 4, 14, 9, 8, 9, 5, 17, 1, 14, 13, 6],
[20, 7, 20, 14, 16, 13, 9, 11, 18, 7, 1, 16, 10, 5, 5, 3, 6, 9, 20, 6, 12, 13, 14, 20, 2, 19, 17, 3, 13, 9, 8, 12, 15, 8, 6]]
]
