3
25
[7, 1, 20, 3, 11, 17, 4, 3, 3, 19, 18, 6, 5, 6, 17, 4, 19, 19, 13, 15, 5, 15, 9, 12, 17],
[6, 17, 19, 20, 4, 10, 7, 5, 9, 9, 16, 6, 13, 18, 8, 12, 16, 13, 16, 2, 10, 20, 20, 8, 12]]
,
[[15, 13, 6, 4, 4, 2, 10, 1, 1, 9, 5, 10, 16, 9, 19, 5, 4, 4, 17, 2, 11, 8, 18, 4, 4],
[19, 13, 3, 19, 1, 14, 14, 13, 19, 17, 17, 1, 6, 18, 2, 15, 2, 11, 10, 11, 10, 14, 14, 13, 11],
[16, 4, 18, 13, 8, 1, 11, 20, 4, 10, 1, 17, 3, 14, 16, 19, 10, 17, 4, 8, 18, 19, 9, 9, 8],
[19, 18, 2, 13, 10, 12, 8, 13, 10, 1, 20, 11, 12, 20, 14, 1, 1, 11, 3, 14, 7, 2, 4, 3, 6],
[11, 20, 4, 20, 8, 12, 19, 5, 14, 11, 15, 5, 19, 8, 15, 19, 8, 5, 10, 8, 19, 11, 8, 10, 13],
[1, 16, 15, 4, 18, 20, 15, 18, 4, 14, 6, 15, 12, 11, 8, 3, 5, 13, 1, 13, 7, 20, 20, 12, 10],
[7, 11, 20, 14, 20, 13, 15, 15, 7, 19, 13, 7, 13, 10, 10, 6, 16, 4, 18, 6, 12, 20, 11, 5, 1],
[3, 12, 1, 3, 3, 10, 9, 14, 10, 3, 14, 2, 18, 8, 9, 16, 1, 15, 8, 11, 5, 14, 6, 9, 12],
[12, 20, 11, 2, 4, 12, 4, 16, 12, 6, 19, 2, 15, 12, 11, 18, 5, 13, 15, 13, 2, 11, 14, 17, 18],
[4, 1, 12, 10, 9, 3, 1, 9, 14, 2, 13, 5, 6, 8, 17, 12, 6, 19, 6, 17, 10, 4, 2, 2, 18],
[14, 4, 8, 7, 20, 6, 11, 20, 18, 20, 8, 20, 1, 17, 14, 2, 9, 19, 8, 16, 15, 19, 2, 14, 4],
[19, 3, 8, 20, 5, 5, 14, 8, 13, 1, 7, 19, 12, 6, 16, 11, 14, 16, 12, 10, 9, 14, 19, 7, 1],
[14, 2, 19, 15, 15, 3, 14, 18, 10, 13, 2, 15, 7, 9, 8, 7, 16, 6, 18, 1, 2, 9, 15, 17, 20],
[5, 6, 13, 3, 13, 14, 17, 14, 12, 12, 9, 15, 5, 6, 5, 17, 8, 19, 3, 16, 6, 10, 11, 12, 8],
[12, 13, 16, 7, 10, 16, 11, 16, 9, 14, 8, 2, 10, 2, 14, 1, 10, 8, 6, 16, 13, 3, 3, 11, 5],
[19, 17, 15, 10, 9, 2, 2, 2, 18, 8, 11, 13, 19, 7, 1, 12, 14, 2, 1, 15, 16, 2, 5, 4, 7],
[1, 16, 9, 4, 7, 14, 3, 3, 9, 12, 11, 10, 14, 12, 7, 1, 3, 20, 20, 9, 20, 11, 3, 2, 12],
[18, 18, 13, 3, 1, 19, 4, 16, 8, 7, 2, 2, 9, 5, 10, 1, 16, 19, 15, 7, 6, 16, 10, 5, 15],
[19, 5, 5, 2, 7, 16, 20, 4, 9, 2, 4, 8, 5, 20, 15, 12, 1, 16, 1, 6, 5, 1, 1, 4, 15],
[7, 9, 10, 17, 14, 5, 16, 19, 9, 17, 5, 5, 16, 9, 13, 18, 13, 20, 3, 12, 14, 14, 13, 10, 14],
[18, 15, 15, 18, 18, 10, 5, 7, 20, 2, 1, 4, 17, 19, 12, 14, 4, 17, 10, 12, 9, 7, 4, 8, 9],
[16, 2, 2, 8, 11, 16, 5, 5, 10, 3, 3, 20, 7, 10, 19, 8, 10, 2, 5, 8, 14, 18, 12, 10, 7],
[3, 18, 13, 7, 6, 2, 2, 7, 4, 10, 18, 19, 14, 3, 9, 16, 5, 8, 3, 14, 7, 10, 3, 8, 14],
[11, 2, 12, 3, 11, 18, 6, 9, 11, 12, 14, 12, 14, 20, 15, 3, 18, 14, 17, 20, 3, 13, 4, 11, 15],
[18, 17, 5, 1, 5, 18, 12, 6, 10, 14, 17, 7, 19, 5, 17, 11, 18, 9, 5, 18, 4, 7, 15, 18, 4]]
,
[[14, 20, 16, 18, 11, 11, 15, 7, 15, 16, 12, 13, 7, 17, 2, 1, 14, 8, 20, 18, 5, 10, 15, 13, 14],
[13, 16, 1, 7, 13, 4, 1, 13, 20, 18, 3, 10, 13, 10, 4, 8, 1, 16, 15, 18, 18, 16, 11, 5, 15],
[9, 9, 5, 3, 2, 18, 16, 17, 19, 2, 10, 3, 2, 2, 2, 20, 5, 12, 12, 14, 15, 20, 15, 11, 15],
[13, 8, 10, 4, 13, 4, 12, 2, 8, 15, 3, 6, 10, 20, 5, 12, 10, 7, 14, 11, 9, 13, 16, 20, 5],
[10, 15, 4, 5, 6, 19, 17, 14, 8, 1, 6, 12, 13, 8, 20, 8, 11, 6, 18, 10, 10, 9, 19, 17, 2],
[10, 5, 15, 6, 5, 19, 15, 19, 3, 19, 4, 1, 16, 18, 9, 16, 3, 1, 8, 11, 20, 16, 1, 6, 13],
[11, 15, 1, 10, 12, 3, 19, 16, 17, 4, 20, 15, 19, 19, 18, 17, 3, 18, 12, 20, 7, 7, 3, 7, 15],
[13, 7, 11, 14, 12, 3, 4, 7, 3, 13, 18, 6, 11, 14, 2, 15, 14, 17, 13, 12, 15, 10, 14, 12, 1],
[14, 19, 8, 16, 6, 3, 9, 12, 13, 2, 4, 15, 5, 11, 18, 17, 9, 3, 8, 2, 5, 3, 15, 1, 16],
[7, 15, 5, 1, 7, 5, 14, 6, 13, 10, 11, 15, 18, 3, 7, 19, 6, 2, 4, 16, 19, 1, 4, 2, 8],
[6, 6, 11, 20, 7, 6, 6, 2, 11, 6, 9, 16, 20, 14, 8, 9, 4, 2, 6, 6, 9, 5, 12, 10, 9],
[8, 9, 9, 11, 10, 17, 17, 16, 7, 16, 2, 13, 2, 3, 3, 8, 11, 18, 8, 5, 6, 16, 9, 7, 2],
[15, 16, 7, 6, 6, 15, 13, 15, 3, 4, 4, 20, 20, 19, 7, 16, 1, 20, 18, 3, 3, 6, 14, 1, 13],
[18, 6, 9, 7, 13, 10, 1, 8, 16, 7, 14, 11, 19, 8, 14, 3, 12, 13, 3, 11, 19, 19, 11, 19, 17],
[14, 1, 3, 7, 1, 15, 5, 6, 4, 12, 18, 14, 12, 6, 9, 18, 19, 20, 17, 7, 13, 20, 18, 6, 3],
[8, 5, 1, 18, 3, 18, 11, 3, 20, 18, 3, 15, 3, 9, 18, 14, 7, 11, 6, 12, 20, 3, 11, 20, 20],
[17, 12, 19, 14, 17, 2, 2, 1, 2, 19, 4, 20, 10, 6, 19, 8, 9, 14, 10, 17, 12, 4, 3, 3, 9],
[15, 2, 12, 5, 2, 12, 2, 13, 11, 16, 10, 12, 17, 11, 14, 15, 14, 13, 5, 20, 12, 12, 8, 5, 2],
[4, 17, 5, 7, 19, 14, 1, 1, 6, 6, 2, 17, 7, 15, 7, 2, 4, 18, 18, 15, 12, 13, 8, 4, 17],
[8, 16, 9, 15, 1, 10, 19, 17, 14, 5, 15, 8, 5, 16, 13, 10, 17, 10, 17, 11, 16, 18, 15, 14, 16],
[9, 6, 8, 17, 9, 5, 4, 4, 13, 18, 4, 2, 16, 1, 16, 1, 15, 3, 5, 10, 16, 15, 7, 5, 11],
[17, 1, 9, 12, 14, 4, 20, 20, 11, 16, 8, 16, 20, 12, 8, 17, 16, 9, 13, 16, 4, 13, 11, 7, 18],
[20, 2, 13, 7, 6, 4, 3, 6, 12, 14, 20, 16, 14, 19, 7, 10, 7, 2, 9, 18, 9, 6, 14, 18, 18],
[9, 2, 11, 19, 8, 9, 19, 9, 2, 5, 14, 5, 8, 20, 17, 2, 19, 13, 15, 18, 19, 4, 4, 1, 13],
[2, 10, 18, 15, 7, 16, 3, 8, 6, 2, 15, 15, 1, 3, 16, 5, 17, 1, 13, 17, 18, 14, 16, 11, 9]]
]
