3
45
[20, 18, 6, 19, 14, 20, 2, 4, 1, 16, 9, 3, 18, 8, 10, 20, 11, 4, 1, 16, 8, 5, 7, 15, 4, 9, 20, 20, 6, 12, 6, 6, 9, 12, 4, 3, 11, 5, 7, 11, 1, 15, 14, 18, 2],
[4, 18, 13, 7, 18, 9, 15, 3, 15, 9, 6, 3, 8, 6, 9, 20, 11, 14, 8, 3, 18, 11, 13, 2, 17, 4, 2, 11, 17, 20, 13, 20, 18, 5, 7, 16, 13, 1, 18, 8, 9, 4, 10, 17, 9],
[18, 16, 19, 12, 4, 1, 9, 14, 14, 11, 10, 17, 13, 1, 13, 12, 13, 13, 10, 18, 19, 5, 11, 19, 2, 18, 8, 5, 8, 4, 14, 6, 19, 12, 17, 2, 13, 5, 16, 7, 16, 5, 3, 8, 5],
[16, 20, 18, 8, 9, 15, 6, 14, 5, 5, 16, 2, 12, 1, 10, 15, 14, 15, 14, 6, 11, 16, 19, 16, 11, 5, 11, 15, 7, 18, 20, 2, 17, 17, 9, 6, 11, 15, 19, 16, 19, 14, 18, 11, 14],
[7, 5, 8, 1, 19, 13, 11, 14, 11, 6, 5, 15, 17, 19, 2, 14, 18, 3, 11, 14, 12, 17, 5, 7, 16, 20, 6, 9, 18, 16, 3, 4, 1, 11, 4, 19, 3, 15, 13, 13, 1, 17, 8, 17, 16],
[9, 11, 13, 12, 2, 7, 3, 18, 12, 9, 13, 12, 14, 2, 9, 10, 5, 12, 10, 15, 16, 8, 18, 10, 1, 11, 10, 17, 18, 6, 12, 6, 17, 5, 18, 18, 12, 20, 16, 3, 9, 9, 14, 3, 11],
[3, 12, 16, 14, 2, 11, 9, 9, 8, 18, 10, 18, 8, 6, 16, 14, 18, 2, 10, 2, 19, 8, 14, 19, 4, 16, 7, 12, 10, 10, 3, 12, 1, 19, 6, 2, 9, 14, 11, 17, 12, 20, 15, 19, 6],
[10, 12, 3, 11, 2, 5, 10, 10, 18, 8, 13, 14, 14, 5, 4, 3, 7, 15, 4, 5, 20, 6, 14, 14, 17, 10, 6, 17, 4, 4, 2, 14, 16, 5, 5, 18, 10, 14, 7, 8, 1, 20, 1, 15, 4],
[4, 17, 11, 19, 1, 15, 19, 7, 9, 12, 3, 18, 17, 19, 2, 1, 1, 15, 17, 6, 19, 15, 15, 12, 1, 2, 13, 20, 3, 7, 4, 6, 4, 14, 5, 4, 9, 3, 11, 17, 15, 13, 15, 12, 12],
[17, 12, 12, 12, 9, 17, 11, 3, 11, 2, 4, 13, 15, 4, 15, 1, 8, 1, 4, 1, 5, 8, 9, 8, 18, 6, 2, 11, 1, 13, 2, 17, 5, 13, 8, 13, 10, 18, 16, 1, 20, 20, 13, 14, 4],
[8, 15, 11, 8, 18, 11, 13, 6, 20, 20, 3, 6, 1, 13, 6, 14, 15, 3, 18, 7, 10, 10, 16, 8, 6, 16, 8, 6, 9, 1, 9, 16, 15, 19, 4, 13, 10, 17, 18, 10, 16, 1, 15, 17, 14],
[1, 10, 8, 3, 7, 15, 13, 17, 11, 1, 3, 7, 8, 8, 15, 8, 16, 11, 3, 15, 15, 16, 4, 11, 14, 14, 7, 15, 9, 3, 8, 10, 13, 16, 12, 20, 11, 5, 16, 1, 5, 18, 8, 12, 5],
[3, 20, 1, 13, 3, 15, 7, 19, 19, 17, 12, 13, 4, 7, 1, 6, 14, 10, 18, 10, 2, 17, 1, 6, 13, 1, 11, 11, 8, 3, 16, 10, 3, 16, 3, 6, 11, 10, 4, 10, 7, 16, 2, 10, 2],
[2, 15, 16, 11, 13, 6, 13, 10, 6, 19, 3, 7, 10, 13, 14, 12, 8, 4, 15, 4, 7, 20, 15, 16, 4, 4, 3, 20, 5, 12, 1, 6, 7, 17, 17, 20, 2, 9, 9, 7, 8, 12, 13, 17, 4],
[7, 9, 12, 11, 3, 16, 18, 3, 10, 14, 7, 13, 16, 6, 17, 7, 7, 3, 14, 3, 20, 13, 5, 8, 2, 12, 16, 13, 5, 12, 17, 12, 20, 8, 3, 2, 3, 20, 5, 12, 14, 11, 4, 9, 17],
[1, 16, 3, 3, 9, 6, 2, 2, 11, 10, 3, 2, 5, 16, 7, 17, 12, 18, 16, 20, 20, 18, 2, 20, 2, 14, 13, 13, 18, 2, 9, 19, 18, 12, 2, 6, 17, 3, 8, 8, 13, 11, 9, 18, 6],
[15, 14, 18, 13, 10, 17, 13, 7, 19, 13, 9, 12, 6, 2, 10, 7, 10, 8, 4, 1, 9, 10, 18, 12, 18, 5, 5, 8, 14, 3, 13, 9, 16, 11, 1, 6, 7, 14, 13, 5, 6, 2, 17, 11, 3],
[6, 18, 12, 14, 1, 13, 3, 11, 10, 14, 8, 15, 19, 15, 8, 1, 8, 17, 17, 18, 17, 2, 5, 11, 15, 9, 16, 16, 6, 7, 18, 12, 4, 10, 5, 5, 2, 8, 15, 12, 1, 3, 6, 20, 18],
[14, 20, 6, 10, 17, 4, 7, 19, 8, 17, 13, 17, 13, 8, 2, 19, 6, 13, 2, 15, 18, 7, 16, 5, 2, 7, 6, 4, 13, 5, 1, 7, 5, 7, 17, 1, 10, 3, 19, 18, 20, 11, 14, 13, 19]]
,
[[15, 11, 4, 8, 13, 18, 5, 19, 14, 10, 20, 1, 15, 4, 14, 19, 5, 20, 4, 11, 17, 4, 1, 19, 3, 18, 19, 13, 11, 11, 12, 6, 2, 16, 14, 15, 13, 19, 14, 7, 8, 14, 7, 2, 17],
[1, 1, 1, 20, 4, 12, 16, 8, 12, 15, 10, 10, 14, 3, 20, 5, 15, 6, 7, 10, 19, 1, 3, 17, 14, 9, 4, 8, 16, 6, 4, 16, 7, 5, 16, 10, 17, 12, 18, 9, 7, 8, 18, 20, 10],
[18, 5, 4, 3, 11, 14, 2, 12, 16, 18, 6, 4, 2, 13, 20, 8, 17, 15, 14, 1, 11, 4, 18, 2, 1, 6, 8, 8, 3, 8, 18, 20, 12, 2, 3, 2, 15, 4, 13, 11, 2, 18, 14, 4, 11],
[13, 11, 7, 8, 5, 8, 18, 8, 5, 20, 9, 10, 7, 17, 13, 15, 14, 13, 6, 16, 16, 8, 11, 19, 1, 1, 1, 19, 15, 5, 9, 8, 16, 15, 15, 20, 3, 13, 8, 7, 13, 16, 17, 20, 12],
[10, 14, 6, 2, 19, 1, 17, 7, 12, 16, 8, 12, 17, 6, 6, 1, 15, 13, 16, 10, 8, 16, 12, 1, 3, 18, 13, 18, 15, 13, 9, 4, 6, 15, 5, 5, 16, 2, 11, 7, 18, 18, 18, 14, 4],
[4, 14, 19, 17, 10, 8, 5, 5, 19, 6, 7, 17, 19, 4, 12, 11, 13, 15, 16, 7, 20, 1, 2, 2, 12, 9, 19, 9, 6, 12, 13, 10, 6, 11, 7, 15, 19, 12, 20, 18, 17, 6, 15, 15, 10],
[6, 6, 2, 20, 2, 9, 20, 2, 11, 1, 13, 19, 19, 2, 5, 11, 15, 15, 17, 5, 1, 12, 3, 12, 11, 20, 9, 16, 14, 4, 6, 20, 9, 8, 20, 11, 16, 19, 12, 7, 19, 5, 5, 18, 6],
[9, 9, 20, 4, 5, 5, 4, 16, 8, 16, 6, 8, 5, 2, 2, 8, 7, 1, 17, 14, 20, 7, 10, 18, 19, 16, 17, 3, 1, 14, 9, 10, 2, 8, 13, 6, 12, 17, 2, 19, 13, 7, 6, 17, 9],
[7, 5, 16, 8, 1, 10, 7, 8, 19, 5, 7, 15, 1, 10, 16, 14, 18, 5, 16, 5, 18, 2, 17, 14, 3, 16, 6, 10, 2, 3, 19, 9, 7, 14, 16, 8, 3, 2, 16, 2, 6, 2, 17, 6, 11],
[12, 20, 9, 16, 16, 13, 14, 18, 10, 7, 1, 5, 13, 11, 6, 15, 9, 14, 2, 2, 9, 10, 5, 11, 5, 6, 17, 7, 3, 3, 18, 14, 3, 6, 10, 18, 19, 3, 15, 8, 10, 15, 12, 3, 5],
[17, 18, 14, 11, 19, 16, 19, 8, 20, 10, 13, 6, 6, 19, 8, 8, 17, 1, 10, 2, 11, 8, 20, 14, 2, 7, 3, 17, 18, 5, 2, 15, 2, 15, 5, 1, 10, 4, 9, 10, 13, 1, 15, 19, 20],
[3, 7, 16, 4, 16, 17, 14, 3, 17, 7, 5, 3, 10, 2, 1, 15, 4, 16, 17, 19, 1, 18, 9, 4, 6, 18, 17, 7, 13, 16, 6, 15, 2, 2, 19, 17, 18, 13, 20, 15, 20, 5, 18, 9, 7],
[18, 4, 10, 14, 20, 8, 14, 17, 17, 18, 3, 14, 14, 9, 7, 9, 15, 2, 10, 16, 20, 7, 14, 12, 7, 8, 11, 12, 5, 20, 18, 3, 3, 7, 16, 2, 15, 10, 19, 11, 7, 1, 5, 1, 9],
[11, 9, 4, 12, 19, 19, 12, 6, 12, 4, 13, 19, 14, 4, 4, 14, 1, 6, 16, 8, 2, 18, 3, 11, 17, 14, 17, 17, 18, 17, 6, 9, 6, 9, 1, 5, 8, 13, 11, 19, 16, 3, 18, 9, 6],
[2, 3, 6, 8, 18, 14, 9, 16, 16, 20, 12, 9, 17, 9, 7, 13, 14, 16, 19, 3, 16, 4, 10, 9, 14, 9, 4, 17, 6, 13, 2, 7, 15, 8, 14, 13, 1, 3, 8, 17, 2, 20, 5, 18, 8],
[12, 11, 2, 7, 10, 4, 3, 14, 14, 11, 7, 2, 15, 4, 8, 7, 5, 15, 1, 13, 9, 13, 14, 11, 1, 10, 13, 20, 15, 11, 7, 7, 2, 8, 13, 12, 12, 16, 5, 6, 7, 11, 8, 1, 15],
[16, 7, 19, 10, 7, 12, 19, 20, 5, 9, 20, 15, 2, 19, 10, 13, 6, 16, 14, 14, 8, 5, 5, 4, 9, 11, 10, 20, 18, 10, 14, 14, 17, 13, 3, 4, 5, 1, 3, 9, 10, 3, 4, 12, 1],
[13, 4, 7, 8, 17, 20, 16, 2, 4, 19, 11, 15, 9, 11, 13, 19, 4, 6, 16, 17, 9, 19, 2, 9, 2, 10, 19, 4, 14, 10, 5, 6, 14, 11, 14, 11, 10, 9, 12, 14, 8, 3, 8, 17, 13],
[20, 16, 17, 6, 11, 14, 14, 9, 15, 3, 10, 5, 1, 14, 18, 11, 18, 4, 5, 9, 17, 15, 18, 6, 7, 12, 14, 9, 19, 10, 1, 19, 5, 18, 4, 16, 11, 17, 4, 5, 20, 14, 9, 20, 7],
[7, 11, 5, 10, 15, 14, 7, 9, 11, 12, 16, 3, 6, 4, 1, 16, 5, 20, 20, 2, 4, 15, 12, 1, 19, 17, 20, 13, 5, 19, 19, 11, 10, 4, 1, 5, 17, 7, 13, 8, 18, 9, 10, 4, 12],
[11, 19, 16, 10, 18, 18, 13, 13, 10, 13, 12, 6, 13, 4, 10, 11, 3, 1, 1, 7, 1, 5, 3, 7, 18, 11, 5, 6, 1, 8, 18, 11, 6, 14, 1, 4, 11, 14, 17, 20, 7, 9, 5, 19, 12],
[15, 10, 14, 16, 10, 20, 17, 14, 3, 4, 12, 14, 8, 17, 14, 16, 14, 5, 2, 8, 5, 6, 18, 18, 2, 18, 5, 10, 3, 3, 2, 18, 12, 16, 13, 2, 16, 9, 16, 19, 12, 7, 12, 20, 4],
[6, 16, 18, 10, 18, 5, 14, 3, 2, 12, 5, 20, 16, 15, 2, 19, 16, 19, 10, 12, 12, 12, 7, 1, 7, 5, 12, 14, 17, 12, 17, 2, 8, 14, 11, 5, 19, 4, 7, 1, 16, 12, 20, 11, 6],
[2, 9, 2, 20, 19, 13, 11, 11, 19, 11, 17, 4, 3, 10, 20, 15, 7, 1, 3, 1, 11, 7, 19, 15, 14, 19, 10, 5, 19, 1, 11, 20, 10, 12, 19, 9, 5, 10, 19, 4, 1, 16, 7, 4, 6],
[7, 19, 12, 7, 1, 12, 18, 8, 11, 12, 1, 10, 2, 6, 8, 2, 16, 7, 12, 8, 6, 20, 12, 15, 18, 16, 16, 13, 2, 20, 18, 9, 18, 10, 16, 19, 2, 13, 6, 13, 5, 6, 2, 6, 11],
[9, 8, 7, 15, 19, 14, 1, 18, 6, 16, 16, 1, 11, 9, 3, 11, 7, 12, 8, 16, 7, 6, 18, 19, 11, 10, 4, 17, 11, 9, 8, 20, 17, 14, 15, 15, 8, 15, 13, 14, 10, 8, 15, 1, 16],
[18, 11, 2, 9, 19, 18, 15, 5, 15, 14, 15, 5, 17, 12, 15, 6, 19, 14, 2, 13, 9, 17, 20, 3, 9, 14, 12, 17, 9, 13, 12, 6, 3, 14, 15, 2, 12, 9, 6, 7, 3, 20, 11, 20, 12],
[6, 5, 10, 20, 7, 2, 8, 3, 2, 10, 12, 16, 2, 8, 4, 14, 20, 10, 17, 14, 4, 19, 5, 12, 4, 11, 15, 4, 1, 14, 15, 7, 18, 5, 6, 4, 7, 13, 7, 9, 3, 18, 4, 4, 5],
[8, 18, 5, 17, 15, 18, 20, 13, 2, 12, 17, 12, 6, 20, 13, 19, 14, 19, 17, 18, 5, 1, 5, 17, 7, 13, 19, 5, 16, 3, 10, 4, 1, 14, 20, 16, 11, 19, 9, 12, 10, 5, 4, 16, 4],
[16, 15, 18, 15, 11, 16, 19, 12, 20, 16, 19, 12, 15, 3, 8, 18, 12, 11, 18, 5, 10, 14, 16, 9, 2, 7, 19, 7, 10, 14, 10, 6, 9, 8, 1, 20, 3, 20, 11, 2, 15, 9, 14, 10, 12],
[2, 7, 4, 12, 5, 9, 2, 18, 4, 11, 20, 11, 9, 6, 20, 3, 16, 6, 11, 3, 7, 11, 6, 6, 1, 8, 1, 10, 2, 11, 2, 3, 17, 5, 15, 2, 13, 16, 20, 17, 7, 19, 7, 16, 5],
[7, 18, 1, 13, 9, 4, 19, 19, 9, 5, 20, 17, 6, 10, 18, 16, 11, 20, 12, 15, 14, 14, 8, 10, 13, 4, 17, 12, 11, 12, 16, 17, 10, 17, 9, 19, 20, 8, 18, 9, 12, 17, 6, 17, 6],
[3, 13, 16, 3, 5, 11, 17, 18, 19, 7, 10, 3, 3, 1, 13, 14, 17, 10, 3, 13, 19, 2, 13, 6, 19, 2, 18, 16, 7, 15, 1, 9, 7, 17, 12, 11, 8, 8, 8, 6, 14, 18, 8, 16, 19],
[1, 10, 15, 10, 13, 8, 8, 14, 1, 14, 12, 2, 11, 7, 9, 5, 8, 18, 12, 4, 9, 3, 12, 16, 11, 17, 10, 8, 5, 5, 6, 5, 15, 1, 14, 7, 9, 1, 20, 9, 14, 12, 11, 5, 18],
[19, 10, 5, 17, 1, 9, 5, 4, 1, 1, 14, 17, 10, 2, 1, 15, 7, 6, 9, 8, 19, 16, 16, 20, 15, 4, 14, 6, 15, 18, 4, 13, 8, 9, 10, 9, 17, 14, 12, 18, 15, 5, 14, 5, 6],
[15, 20, 13, 20, 9, 20, 19, 4, 15, 19, 18, 19, 12, 4, 13, 10, 7, 6, 17, 15, 15, 5, 12, 9, 17, 9, 4, 1, 3, 9, 7, 17, 8, 19, 17, 16, 19, 16, 20, 14, 14, 18, 12, 5, 1],
[5, 15, 8, 10, 12, 2, 5, 17, 14, 14, 13, 2, 17, 14, 5, 5, 20, 2, 13, 19, 18, 9, 18, 13, 8, 11, 7, 5, 3, 11, 6, 7, 6, 13, 17, 17, 15, 2, 13, 8, 15, 5, 10, 12, 18],
[15, 16, 18, 16, 8, 17, 14, 16, 14, 7, 4, 4, 13, 8, 7, 4, 14, 13, 9, 6, 10, 5, 1, 11, 17, 9, 5, 2, 19, 16, 20, 13, 12, 18, 8, 20, 14, 1, 15, 7, 7, 18, 11, 20, 6],
[17, 3, 19, 10, 11, 5, 19, 15, 6, 9, 12, 14, 14, 13, 13, 10, 13, 5, 2, 10, 12, 1, 3, 13, 16, 10, 20, 14, 20, 19, 19, 16, 1, 18, 5, 11, 3, 4, 6, 9, 12, 17, 2, 6, 10],
[14, 16, 2, 19, 17, 11, 11, 18, 14, 3, 13, 3, 2, 6, 2, 1, 5, 18, 1, 3, 3, 11, 6, 6, 17, 14, 18, 13, 16, 3, 2, 10, 19, 3, 8, 15, 14, 18, 13, 7, 1, 5, 10, 2, 10],
[11, 3, 15, 9, 3, 17, 11, 14, 2, 16, 10, 15, 13, 2, 11, 16, 4, 20, 14, 7, 7, 9, 20, 5, 1, 7, 5, 6, 16, 7, 15, 7, 9, 10, 15, 11, 6, 5, 5, 8, 1, 14, 3, 13, 16],
[13, 9, 19, 12, 3, 6, 19, 11, 6, 3, 12, 12, 8, 17, 8, 14, 12, 15, 2, 1, 10, 13, 7, 15, 17, 14, 15, 11, 16, 8, 6, 9, 16, 5, 1, 18, 10, 19, 9, 16, 2, 20, 8, 10, 16],
[15, 3, 8, 10, 5, 8, 19, 17, 14, 13, 14, 8, 7, 4, 3, 15, 10, 12, 10, 15, 12, 8, 5, 10, 16, 20, 12, 16, 7, 1, 12, 2, 4, 19, 12, 8, 6, 10, 5, 20, 3, 19, 7, 10, 2],
[10, 4, 12, 1, 14, 7, 12, 1, 11, 2, 16, 11, 13, 11, 17, 14, 2, 19, 17, 1, 10, 5, 7, 20, 9, 6, 2, 7, 12, 12, 9, 2, 15, 1, 2, 8, 7, 13, 8, 17, 15, 4, 7, 8, 15],
[4, 1, 17, 3, 18, 17, 13, 2, 3, 12, 11, 9, 14, 18, 1, 5, 6, 2, 19, 7, 3, 7, 13, 16, 15, 10, 10, 18, 17, 17, 13, 1, 18, 9, 3, 15, 6, 15, 17, 9, 7, 7, 17, 20, 4]]
,
[[17, 5, 10, 19, 4, 16, 2, 10, 8, 17, 4, 18, 7, 2, 14, 4, 15, 14, 1, 4, 17, 16, 9, 11, 12, 18, 18, 19, 14, 18, 2, 11, 2, 12, 9, 5, 7, 10, 15, 15, 7, 19, 12, 14, 20],
[6, 17, 14, 20, 18, 18, 16, 13, 6, 7, 5, 3, 4, 3, 17, 1, 5, 8, 3, 16, 16, 7, 3, 6, 2, 17, 13, 20, 9, 6, 19, 15, 3, 13, 14, 20, 10, 10, 13, 16, 16, 18, 19, 20, 1],
[15, 1, 5, 2, 3, 1, 18, 10, 3, 4, 11, 20, 17, 10, 9, 2, 9, 3, 5, 2, 17, 5, 12, 6, 17, 7, 2, 15, 6, 1, 15, 20, 1, 19, 2, 3, 20, 20, 12, 3, 4, 2, 2, 20, 12],
[11, 2, 20, 14, 6, 1, 10, 10, 12, 16, 7, 19, 17, 1, 4, 17, 15, 4, 18, 14, 6, 20, 13, 5, 12, 16, 8, 14, 17, 8, 5, 8, 9, 4, 1, 14, 5, 10, 4, 17, 5, 10, 15, 2, 11],
[19, 18, 5, 2, 15, 19, 8, 15, 12, 12, 7, 7, 20, 20, 4, 8, 5, 11, 16, 9, 11, 10, 13, 1, 13, 9, 6, 3, 4, 7, 13, 2, 5, 18, 4, 20, 16, 11, 15, 7, 3, 1, 14, 3, 1],
[17, 10, 5, 7, 6, 13, 18, 15, 6, 18, 8, 15, 4, 11, 18, 10, 4, 20, 15, 2, 4, 14, 18, 15, 8, 5, 18, 9, 18, 20, 9, 14, 10, 13, 1, 16, 6, 18, 11, 11, 16, 19, 5, 20, 9],
[3, 10, 13, 2, 4, 14, 5, 18, 11, 20, 6, 15, 17, 14, 12, 17, 2, 6, 6, 15, 6, 1, 20, 4, 12, 11, 20, 10, 15, 19, 19, 17, 8, 11, 19, 11, 4, 4, 8, 15, 3, 14, 10, 19, 7],
[2, 15, 9, 7, 1, 4, 13, 2, 4, 16, 13, 14, 16, 2, 9, 14, 20, 6, 1, 11, 4, 12, 15, 7, 20, 9, 10, 13, 19, 8, 19, 20, 3, 8, 6, 4, 11, 19, 5, 14, 15, 18, 7, 10, 19],
[15, 3, 19, 20, 4, 9, 4, 15, 3, 11, 14, 12, 20, 6, 10, 8, 5, 9, 10, 12, 15, 13, 2, 13, 18, 15, 7, 15, 2, 17, 14, 17, 19, 12, 17, 3, 1, 20, 17, 4, 10, 11, 15, 9, 16],
[5, 16, 20, 13, 6, 12, 8, 19, 13, 1, 16, 8, 8, 10, 9, 4, 3, 6, 3, 15, 2, 5, 15, 1, 1, 18, 11, 11, 13, 19, 7, 17, 15, 7, 10, 20, 18, 18, 18, 11, 18, 14, 19, 5, 4],
[8, 8, 6, 13, 11, 1, 14, 15, 16, 15, 16, 14, 5, 7, 6, 3, 13, 3, 17, 20, 13, 17, 18, 10, 15, 9, 7, 8, 7, 12, 11, 14, 20, 17, 6, 10, 18, 19, 5, 13, 13, 20, 6, 17, 6],
[12, 20, 19, 15, 17, 19, 7, 14, 16, 17, 8, 5, 4, 16, 11, 15, 7, 5, 14, 4, 10, 4, 1, 9, 8, 14, 2, 7, 20, 19, 13, 11, 19, 12, 6, 15, 10, 13, 9, 6, 9, 17, 10, 12, 12],
