3
45
[6, 2, 5, 7, 12, 15, 1, 16, 18, 17, 8, 20, 8, 10, 12, 19, 14, 17, 10, 7, 9, 12, 3, 13, 18, 19, 10, 13, 2, 9, 2, 7, 10, 6, 14, 1, 20, 15, 17, 18, 11, 4, 17, 18, 14],
[9, 17, 8, 6, 7, 14, 14, 18, 16, 7, 15, 14, 17, 8, 16, 5, 9, 3, 15, 14, 16, 16, 14, 10, 12, 11, 20, 16, 8, 18, 10, 17, 15, 17, 2, 1, 10, 16, 18, 6, 3, 13, 20, 20, 20],
[15, 4, 8, 17, 19, 2, 12, 14, 15, 2, 5, 6, 1, 20, 14, 19, 9, 10, 13, 6, 12, 13, 16, 8, 11, 1, 11, 3, 1, 10, 2, 15, 13, 10, 12, 11, 11, 4, 5, 6, 5, 9, 12, 6, 9],
[5, 4, 18, 15, 17, 4, 7, 10, 19, 14, 20, 20, 4, 3, 20, 13, 5, 15, 6, 14, 6, 17, 5, 9, 1, 10, 14, 10, 1, 19, 18, 5, 3, 16, 20, 19, 19, 6, 9, 17, 19, 9, 16, 3, 11],
[16, 16, 15, 10, 1, 9, 16, 18, 13, 4, 18, 2, 18, 7, 3, 16, 5, 7, 19, 20, 7, 18, 18, 12, 6, 15, 11, 14, 11, 13, 5, 6, 9, 20, 16, 10, 8, 11, 7, 1, 15, 4, 3, 12, 11],
[5, 8, 15, 12, 6, 15, 18, 4, 12, 9, 10, 7, 20, 4, 17, 12, 8, 3, 1, 7, 18, 10, 15, 9, 16, 16, 3, 19, 18, 14, 10, 2, 1, 4, 13, 7, 18, 10, 10, 10, 19, 19, 17, 18, 2],
[14, 10, 10, 16, 10, 17, 14, 19, 12, 2, 14, 7, 5, 13, 4, 18, 2, 5, 19, 6, 17, 5, 4, 7, 15, 14, 5, 14, 10, 2, 16, 3, 12, 5, 19, 1, 2, 12, 20, 13, 14, 13, 19, 18, 6],
[3, 15, 8, 7, 13, 13, 4, 18, 16, 11, 12, 9, 15, 5, 19, 17, 20, 1, 8, 5, 19, 9, 6, 11, 8, 19, 4, 1, 18, 1, 6, 20, 16, 13, 7, 9, 5, 11, 6, 1, 1, 18, 10, 15, 2],
[9, 12, 2, 9, 20, 7, 8, 8, 13, 19, 16, 11, 2, 16, 9, 3, 1, 9, 18, 14, 15, 7, 19, 5, 12, 19, 6, 10, 9, 1, 12, 17, 12, 14, 6, 12, 20, 14, 20, 13, 12, 15, 4, 13, 10],
[12, 16, 11, 20, 14, 4, 15, 20, 2, 20, 12, 1, 5, 1, 10, 5, 12, 7, 17, 5, 12, 8, 5, 5, 7, 17, 17, 1, 20, 10, 11, 12, 5, 2, 11, 19, 5, 6, 18, 7, 5, 10, 8, 9, 10],
[18, 14, 2, 4, 10, 7, 15, 18, 11, 20, 4, 8, 16, 5, 8, 6, 16, 19, 10, 17, 9, 8, 2, 14, 6, 9, 19, 15, 17, 7, 5, 14, 20, 7, 17, 10, 14, 12, 7, 4, 12, 11, 12, 8, 16],
[19, 13, 12, 17, 3, 8, 6, 11, 10, 20, 16, 19, 18, 11, 15, 4, 16, 8, 4, 3, 5, 14, 16, 17, 1, 19, 8, 11, 11, 16, 7, 9, 8, 18, 5, 11, 6, 11, 1, 16, 10, 17, 14, 7, 7],
[8, 11, 3, 16, 15, 5, 1, 8, 20, 17, 9, 19, 4, 20, 9, 19, 6, 18, 7, 4, 2, 17, 10, 13, 18, 6, 2, 14, 19, 8, 20, 7, 19, 3, 3, 14, 7, 3, 1, 7, 19, 10, 5, 3, 9],
[14, 2, 15, 11, 8, 18, 13, 5, 8, 5, 2, 13, 6, 15, 12, 14, 15, 19, 12, 17, 1, 5, 4, 3, 6, 10, 2, 16, 15, 4, 4, 8, 5, 18, 18, 13, 16, 10, 18, 4, 14, 20, 17, 20, 15],
[8, 13, 10, 6, 5, 6, 7, 10, 10, 10, 16, 20, 11, 11, 14, 14, 15, 1, 19, 12, 18, 12, 8, 8, 10, 12, 1, 9, 8, 1, 3, 15, 13, 12, 1, 18, 18, 8, 7, 8, 17, 3, 7, 7, 13],
[20, 1, 8, 20, 20, 19, 18, 11, 7, 5, 1, 18, 6, 9, 5, 6, 12, 20, 19, 4, 1, 16, 2, 8, 3, 10, 4, 5, 16, 10, 18, 16, 11, 5, 16, 10, 4, 13, 1, 11, 18, 1, 8, 4, 10],
[13, 9, 1, 13, 8, 5, 13, 4, 7, 1, 6, 16, 4, 11, 12, 14, 8, 7, 5, 13, 2, 14, 17, 15, 14, 7, 12, 14, 15, 15, 3, 8, 4, 4, 20, 12, 9, 13, 15, 15, 13, 1, 11, 17, 11],
[2, 11, 19, 8, 15, 12, 9, 9, 8, 3, 2, 14, 15, 16, 9, 10, 19, 16, 14, 3, 15, 5, 12, 7, 20, 6, 20, 20, 17, 17, 10, 18, 8, 9, 5, 2, 20, 14, 11, 7, 17, 13, 1, 12, 8],
[9, 1, 7, 4, 15, 10, 19, 19, 1, 6, 19, 7, 5, 18, 3, 2, 8, 20, 9, 17, 4, 11, 16, 18, 1, 3, 14, 13, 3, 5, 20, 12, 6, 7, 16, 20, 16, 14, 19, 16, 19, 17, 2, 4, 15],
[4, 5, 2, 4, 13, 18, 7, 3, 14, 5, 3, 16, 18, 15, 19, 3, 15, 11, 8, 2, 6, 7, 17, 19, 5, 13, 18, 2, 15, 1, 16, 19, 5, 18, 2, 17, 15, 9, 19, 9, 13, 2, 4, 10, 17],
[3, 13, 11, 13, 20, 12, 18, 6, 9, 17, 11, 2, 14, 12, 16, 14, 8, 14, 18, 5, 15, 15, 19, 3, 14, 7, 15, 15, 11, 5, 11, 13, 17, 2, 6, 17, 13, 3, 3, 2, 20, 13, 3, 14, 5],
[18, 7, 12, 12, 5, 16, 6, 19, 15, 9, 12, 2, 4, 7, 13, 8, 17, 6, 5, 18, 11, 1, 11, 14, 3, 12, 13, 16, 15, 6, 1, 13, 13, 12, 4, 18, 8, 10, 16, 3, 18, 8, 5, 1, 14],
[17, 9, 11, 2, 14, 8, 13, 15, 19, 6, 18, 11, 19, 13, 5, 5, 14, 17, 18, 6, 1, 15, 13, 10, 11, 16, 7, 18, 20, 8, 12, 17, 17, 2, 19, 10, 10, 11, 4, 8, 17, 2, 18, 16, 15],
[3, 1, 8, 20, 18, 13, 20, 12, 6, 10, 2, 1, 17, 19, 1, 4, 11, 18, 20, 13, 16, 10, 2, 7, 14, 10, 4, 15, 8, 19, 9, 10, 19, 16, 10, 16, 9, 10, 8, 14, 19, 9, 15, 15, 8],
[15, 19, 18, 12, 19, 11, 8, 8, 12, 14, 2, 1, 18, 16, 9, 17, 5, 18, 16, 20, 8, 12, 9, 17, 19, 2, 16, 7, 16, 11, 15, 11, 9, 13, 2, 8, 3, 10, 16, 15, 4, 17, 16, 1, 13],
[4, 17, 17, 2, 12, 17, 9, 3, 5, 6, 2, 6, 1, 9, 2, 11, 3, 12, 19, 15, 14, 7, 18, 3, 2, 12, 7, 18, 8, 7, 10, 11, 4, 6, 12, 16, 3, 1, 19, 7, 6, 20, 12, 6, 8],
[14, 16, 10, 5, 15, 5, 18, 1, 3, 1, 3, 14, 7, 20, 2, 14, 10, 12, 17, 16, 4, 12, 18, 4, 10, 4, 10, 10, 16, 15, 17, 9, 11, 7, 14, 6, 11, 11, 7, 13, 12, 9, 7, 19, 9],
[8, 12, 19, 20, 8, 14, 3, 20, 12, 7, 10, 16, 16, 19, 12, 10, 15, 20, 1, 1, 13, 7, 12, 4, 13, 5, 16, 1, 12, 14, 10, 20, 5, 8, 20, 13, 2, 2, 13, 13, 8, 2, 8, 4, 1],
[19, 14, 16, 19, 14, 17, 12, 20, 9, 16, 13, 13, 11, 14, 5, 5, 3, 5, 10, 10, 4, 2, 12, 5, 15, 4, 13, 17, 12, 16, 17, 11, 10, 13, 10, 3, 9, 1, 3, 17, 17, 15, 10, 8, 8],
[14, 12, 11, 18, 2, 1, 1, 4, 12, 6, 18, 15, 19, 14, 7, 15, 11, 18, 4, 3, 7, 7, 12, 8, 9, 8, 4, 4, 17, 12, 12, 11, 4, 2, 9, 5, 2, 10, 8, 13, 16, 6, 8, 14, 19],
[14, 9, 10, 11, 13, 12, 18, 19, 3, 5, 8, 11, 9, 11, 8, 20, 2, 18, 4, 4, 7, 8, 5, 16, 16, 18, 11, 1, 5, 5, 20, 19, 14, 9, 10, 6, 1, 7, 4, 4, 12, 12, 15, 20, 3],
[2, 20, 5, 20, 3, 8, 6, 11, 12, 2, 7, 10, 12, 7, 14, 17, 7, 12, 10, 16, 1, 16, 16, 8, 19, 20, 19, 11, 14, 18, 13, 15, 18, 17, 15, 1, 4, 20, 11, 16, 1, 18, 5, 13, 4],
[19, 10, 11, 10, 19, 6, 11, 15, 2, 18, 14, 1, 16, 4, 15, 14, 16, 10, 11, 12, 4, 12, 16, 3, 3, 11, 4, 20, 16, 16, 4, 14, 5, 14, 4, 4, 20, 14, 18, 1, 12, 11, 2, 7, 14],
[16, 1, 10, 5, 12, 2, 9, 3, 17, 11, 5, 8, 14, 5, 4, 10, 8, 17, 15, 1, 1, 18, 1, 14, 16, 1, 6, 7, 2, 12, 20, 18, 13, 10, 3, 4, 11, 11, 7, 7, 2, 12, 15, 16, 16],
[18, 5, 3, 15, 19, 4, 15, 17, 4, 9, 13, 5, 14, 19, 6, 6, 19, 3, 18, 8, 6, 2, 18, 16, 8, 5, 17, 19, 20, 12, 14, 17, 17, 17, 12, 16, 20, 6, 12, 4, 14, 5, 8, 7, 3]]
,
[[14, 13, 1, 17, 10, 8, 2, 11, 6, 17, 19, 11, 14, 17, 10, 5, 11, 7, 2, 7, 18, 17, 7, 4, 9, 11, 17, 13, 18, 4, 15, 12, 16, 15, 8, 6, 3, 9, 17, 8, 6, 15, 19, 19, 11],
[8, 4, 2, 14, 6, 9, 12, 2, 15, 15, 10, 6, 12, 2, 4, 15, 17, 15, 11, 11, 2, 17, 14, 11, 13, 2, 17, 7, 20, 16, 18, 7, 20, 19, 1, 5, 7, 12, 6, 2, 6, 15, 7, 17, 17],
[10, 12, 13, 4, 3, 4, 6, 19, 17, 16, 11, 18, 13, 18, 18, 8, 15, 4, 7, 14, 5, 11, 20, 16, 16, 2, 2, 11, 9, 19, 8, 18, 10, 20, 2, 13, 4, 8, 11, 20, 4, 2, 18, 16, 19],
[15, 3, 13, 19, 9, 7, 3, 20, 7, 19, 15, 8, 20, 6, 16, 19, 13, 14, 8, 13, 16, 20, 16, 4, 11, 16, 7, 12, 13, 3, 11, 8, 5, 4, 7, 14, 10, 10, 14, 16, 8, 9, 3, 8, 14],
[19, 6, 7, 13, 14, 19, 9, 14, 14, 12, 5, 10, 18, 16, 3, 20, 7, 10, 5, 10, 17, 19, 19, 6, 12, 14, 14, 20, 17, 2, 13, 15, 8, 20, 8, 2, 18, 16, 15, 12, 7, 19, 1, 5, 15],
[3, 4, 1, 13, 9, 10, 10, 7, 8, 15, 18, 2, 9, 18, 18, 11, 10, 13, 18, 10, 20, 19, 7, 15, 14, 19, 2, 12, 20, 6, 7, 3, 9, 8, 15, 18, 17, 5, 4, 5, 20, 2, 6, 8, 19],
[4, 18, 9, 16, 15, 18, 16, 14, 5, 10, 7, 3, 11, 19, 2, 16, 5, 4, 5, 12, 19, 2, 9, 3, 6, 14, 2, 8, 20, 10, 7, 3, 7, 15, 19, 2, 13, 14, 16, 17, 4, 2, 20, 14, 1],
[1, 10, 6, 5, 15, 18, 4, 17, 7, 6, 3, 20, 8, 10, 19, 17, 16, 2, 4, 11, 20, 6, 3, 13, 2, 20, 17, 3, 19, 10, 4, 20, 20, 9, 5, 14, 7, 8, 10, 13, 14, 12, 12, 1, 2],
[10, 18, 17, 12, 2, 8, 11, 8, 10, 4, 9, 10, 20, 12, 9, 10, 15, 9, 9, 4, 13, 3, 10, 20, 13, 2, 14, 5, 13, 14, 6, 3, 12, 3, 14, 13, 10, 5, 1, 20, 9, 9, 10, 9, 20],
[18, 18, 15, 6, 7, 18, 18, 10, 7, 18, 2, 8, 11, 6, 1, 5, 12, 3, 17, 15, 17, 10, 5, 2, 10, 5, 10, 18, 14, 18, 18, 11, 16, 12, 17, 2, 9, 15, 11, 16, 13, 13, 3, 4, 19],
[4, 8, 10, 7, 5, 5, 3, 14, 9, 5, 3, 13, 14, 1, 6, 12, 18, 17, 7, 10, 14, 9, 18, 8, 20, 13, 1, 12, 16, 4, 10, 19, 12, 20, 5, 16, 5, 8, 9, 13, 12, 12, 6, 6, 13],
[12, 17, 11, 8, 4, 20, 2, 13, 17, 10, 12, 10, 10, 4, 5, 13, 13, 4, 4, 13, 9, 19, 17, 16, 8, 10, 8, 20, 15, 14, 12, 6, 11, 2, 14, 14, 1, 15, 6, 18, 4, 18, 7, 13, 1],
[12, 6, 14, 16, 9, 6, 4, 8, 3, 20, 16, 12, 7, 15, 7, 20, 6, 12, 10, 8, 6, 4, 8, 1, 10, 6, 4, 8, 13, 17, 8, 5, 2, 1, 20, 11, 7, 3, 19, 10, 3, 14, 2, 10, 9],
[8, 9, 15, 20, 19, 2, 5, 3, 10, 5, 13, 15, 9, 20, 7, 6, 7, 12, 8, 8, 11, 18, 15, 14, 17, 4, 16, 11, 5, 5, 19, 13, 14, 13, 12, 13, 14, 17, 16, 3, 1, 8, 18, 10, 7],
[5, 15, 14, 16, 2, 2, 7, 20, 16, 20, 16, 20, 16, 7, 5, 20, 5, 17, 14, 17, 8, 7, 10, 5, 2, 13, 6, 10, 11, 15, 17, 15, 10, 10, 11, 11, 12, 17, 11, 8, 16, 7, 7, 12, 13],
[11, 11, 17, 8, 5, 13, 15, 11, 3, 20, 13, 16, 5, 2, 7, 19, 18, 1, 8, 8, 12, 19, 19, 8, 9, 6, 4, 16, 13, 15, 8, 3, 6, 5, 10, 10, 18, 5, 1, 1, 5, 14, 16, 9, 15],
[2, 7, 13, 3, 15, 1, 14, 13, 19, 1, 2, 5, 5, 17, 18, 19, 5, 1, 4, 9, 11, 14, 6, 16, 14, 6, 20, 8, 2, 8, 2, 3, 15, 15, 6, 9, 15, 19, 2, 14, 20, 4, 19, 4, 20],
[16, 3, 4, 16, 6, 13, 6, 19, 18, 1, 13, 3, 20, 20, 4, 8, 2, 7, 2, 16, 12, 11, 11, 11, 12, 4, 11, 16, 2, 15, 15, 17, 17, 19, 13, 3, 11, 18, 2, 9, 19, 14, 11, 19, 13],
[15, 6, 15, 2, 8, 11, 14, 18, 1, 5, 10, 4, 15, 5, 5, 10, 20, 2, 7, 18, 14, 10, 9, 12, 11, 17, 10, 4, 8, 8, 17, 3, 14, 12, 4, 1, 2, 17, 19, 2, 1, 8, 5, 16, 12],
[10, 6, 12, 11, 12, 9, 5, 1, 18, 16, 12, 15, 6, 15, 2, 14, 12, 4, 7, 3, 8, 8, 4, 4, 6, 5, 5, 14, 10, 20, 6, 19, 5, 17, 10, 17, 6, 15, 17, 3, 10, 9, 17, 16, 3],
[19, 9, 15, 3, 16, 18, 10, 4, 1, 14, 9, 6, 18, 2, 16, 17, 7, 14, 1, 4, 4, 17, 9, 18, 14, 12, 8, 3, 8, 4, 5, 7, 12, 20, 9, 8, 17, 19, 11, 18, 12, 20, 4, 9, 1],
[19, 6, 8, 12, 7, 12, 16, 4, 20, 14, 17, 11, 1, 19, 19, 4, 4, 6, 16, 4, 14, 3, 1, 13, 14, 18, 4, 13, 1, 13, 14, 20, 18, 2, 11, 4, 13, 7, 7, 12, 20, 4, 3, 1, 3],
[2, 4, 7, 7, 20, 11, 20, 3, 11, 13, 16, 9, 16, 9, 10, 9, 2, 9, 7, 3, 20, 11, 15, 6, 17, 7, 5, 1, 10, 6, 4, 11, 10, 11, 17, 9, 1, 16, 12, 11, 9, 7, 20, 5, 16],
[9, 13, 17, 17, 19, 20, 16, 9, 15, 2, 6, 1, 7, 7, 10, 12, 10, 20, 1, 1, 17, 10, 1, 13, 1, 12, 1, 8, 11, 5, 3, 20, 17, 20, 16, 16, 19, 12, 5, 13, 13, 11, 14, 20, 18],
[3, 11, 8, 3, 12, 8, 19, 1, 8, 11, 1, 20, 12, 9, 11, 16, 11, 10, 13, 10, 5, 9, 9, 17, 14, 1, 10, 4, 14, 9, 2, 17, 20, 9, 20, 11, 16, 19, 11, 4, 10, 12, 3, 1, 20],
[13, 17, 11, 2, 9, 1, 7, 17, 9, 4, 11, 10, 13, 15, 4, 1, 16, 1, 1, 4, 20, 11, 19, 19, 2, 2, 8, 13, 5, 9, 13, 17, 5, 4, 18, 14, 4, 5, 11, 13, 8, 1, 3, 20, 15],
[6, 1, 10, 6, 1, 14, 6, 12, 13, 4, 13, 14, 12, 6, 19, 1, 19, 15, 6, 2, 13, 19, 6, 17, 10, 18, 5, 10, 20, 4, 5, 6, 5, 15, 12, 6, 8, 17, 18, 1, 1, 10, 14, 13, 16],
[13, 14, 14, 7, 19, 15, 19, 18, 20, 16, 7, 18, 20, 17, 18, 4, 2, 3, 9, 16, 14, 15, 4, 11, 12, 4, 12, 1, 18, 5, 16, 10, 18, 9, 17, 17, 4, 16, 14, 3, 11, 1, 20, 11, 18],
[17, 15, 19, 20, 3, 14, 14, 17, 18, 4, 8, 1, 16, 9, 19, 20, 5, 8, 18, 13, 4, 14, 16, 19, 8, 19, 10, 8, 18, 20, 5, 15, 14, 3, 14, 17, 17, 7, 13, 14, 11, 1, 15, 6, 9],
[13, 5, 13, 20, 3, 6, 4, 16, 2, 3, 3, 20, 12, 11, 18, 12, 15, 12, 6, 18, 5, 2, 14, 12, 15, 8, 2, 15, 2, 8, 4, 14, 12, 16, 14, 15, 2, 18, 10, 3, 20, 12, 2, 11, 3],
[19, 3, 17, 11, 8, 15, 16, 10, 9, 7, 4, 16, 9, 19, 18, 16, 2, 11, 8, 18, 5, 2, 19, 2, 11, 1, 2, 3, 3, 13, 6, 2, 15, 2, 13, 2, 16, 8, 11, 4, 15, 15, 20, 3, 13],
[17, 19, 14, 8, 6, 11, 13, 8, 10, 14, 19, 10, 16, 2, 13, 8, 7, 15, 2, 8, 7, 4, 4, 14, 15, 8, 9, 9, 8, 11, 1, 4, 10, 15, 12, 15, 5, 4, 3, 15, 18, 1, 5, 13, 2],
[17, 20, 8, 11, 1, 16, 18, 4, 20, 11, 19, 8, 19, 7, 16, 10, 8, 19, 19, 2, 11, 14, 7, 14, 17, 1, 11, 17, 5, 3, 19, 2, 3, 7, 12, 3, 2, 10, 7, 2, 20, 5, 10, 19, 12],
[5, 9, 19, 4, 8, 1, 14, 2, 7, 7, 18, 7, 18, 14, 12, 1, 13, 13, 3, 19, 5, 6, 1, 14, 13, 2, 14, 18, 12, 13, 9, 16, 2, 8, 20, 9, 8, 13, 11, 14, 20, 8, 1, 18, 2],
[13, 18, 15, 5, 1, 13, 10, 6, 13, 4, 19, 15, 17, 16, 6, 10, 5, 2, 11, 12, 2, 20, 19, 14, 10, 13, 14, 18, 14, 11, 20, 6, 9, 14, 11, 9, 6, 20, 15, 18, 3, 14, 13, 20, 9],
[19, 9, 14, 20, 19, 5, 2, 18, 4, 16, 8, 17, 9, 5, 10, 20, 4, 16, 9, 18, 6, 18, 3, 6, 12, 1, 9, 5, 13, 8, 14, 12, 16, 7, 12, 15, 12, 13, 13, 16, 8, 20, 12, 17, 4],
[1, 17, 8, 17, 5, 5, 2, 2, 8, 7, 14, 8, 16, 18, 1, 3, 12, 12, 19, 19, 4, 14, 10, 16, 6, 5, 3, 5, 17, 20, 9, 17, 16, 17, 14, 20, 1, 15, 1, 8, 2, 14, 16, 17, 12],
[17, 20, 4, 9, 18, 2, 12, 11, 11, 8, 17, 16, 11, 1, 12, 10, 10, 9, 5, 6, 2, 5, 7, 17, 5, 15, 18, 19, 10, 15, 11, 7, 14, 14, 16, 11, 15, 8, 2, 6, 15, 18, 1, 5, 19],
[12, 15, 8, 1, 19, 13, 2, 3, 19, 18, 8, 14, 16, 7, 3, 10, 17, 10, 3, 11, 5, 14, 5, 13, 16, 10, 7, 13, 11, 12, 12, 3, 6, 19, 3, 4, 12, 5, 7, 11, 3, 15, 4, 18, 1],
[7, 8, 18, 17, 10, 8, 2, 4, 13, 14, 19, 3, 20, 12, 13, 11, 4, 16, 16, 2, 19, 20, 14, 3, 7, 5, 5, 2, 8, 3, 3, 15, 10, 20, 11, 20, 8, 12, 3, 20, 5, 2, 3, 5, 14],
[15, 16, 17, 11, 12, 19, 9, 11, 12, 12, 18, 16, 16, 19, 4, 19, 1, 18, 8, 1, 9, 8, 8, 20, 10, 8, 5, 12, 10, 10, 6, 5, 5, 2, 15, 16, 1, 4, 7, 13, 15, 4, 9, 11, 3],
[12, 9, 3, 10, 17, 3, 18, 4, 11, 18, 14, 18, 3, 6, 8, 12, 11, 12, 16, 13, 7, 11, 13, 10, 17, 6, 4, 1, 14, 15, 3, 6, 3, 6, 15, 20, 9, 13, 3, 19, 11, 17, 17, 13, 2],
[4, 4, 12, 15, 19, 4, 2, 10, 17, 11, 7, 2, 15, 7, 16, 9, 10, 1, 12, 15, 16, 11, 3, 8, 14, 2, 18, 10, 18, 10, 12, 2, 14, 3, 17, 13, 7, 18, 2, 4, 8, 9, 6, 2, 16],
[1, 11, 5, 1, 2, 20, 16, 13, 3, 4, 6, 4, 1, 16, 2, 11, 7, 4, 5, 10, 20, 17, 16, 18, 19, 20, 5, 7, 5, 7, 2, 6, 18, 7, 6, 19, 6, 2, 11, 8, 6, 17, 12, 6, 12],
[13, 17, 19, 17, 1, 8, 16, 18, 4, 13, 16, 4, 18, 3, 8, 5, 4, 13, 3, 10, 19, 1, 16, 1, 12, 3, 6, 8, 14, 12, 20, 7, 8, 19, 3, 9, 7, 19, 7, 10, 12, 2, 13, 10, 4]]
,
[[1, 15, 8, 14, 17, 18, 13, 18, 13, 13, 9, 16, 18, 17, 10, 9, 17, 17, 17, 15, 20, 6, 1, 18, 12, 11, 10, 14, 4, 20, 18, 5, 14, 5, 18, 10, 3, 10, 7, 16, 3, 16, 11, 1, 13],
[1, 9, 9, 17, 6, 4, 16, 12, 4, 14, 4, 15, 4, 17, 19, 3, 15, 3, 16, 20, 1, 6, 2, 10, 13, 18, 13, 8, 8, 13, 20, 9, 2, 9, 5, 8, 12, 1, 19, 16, 15, 2, 10, 18, 19],
[8, 20, 14, 11, 16, 13, 11, 1, 15, 1, 13, 12, 13, 1, 19, 5, 1, 7, 6, 9, 12, 13, 20, 13, 12, 15, 7, 14, 5, 4, 13, 13, 4, 6, 3, 19, 18, 13, 20, 12, 13, 13, 3, 5, 13],
[2, 10, 14, 9, 16, 2, 1, 9, 1, 13, 1, 16, 19, 14, 20, 3, 6, 13, 6, 11, 15, 5, 9, 7, 5, 20, 20, 17, 3, 5, 10, 4, 14, 3, 13, 10, 5, 13, 19, 6, 5, 19, 1, 3, 13],
[1, 6, 18, 13, 11, 9, 8, 16, 17, 14, 20, 17, 14, 17, 19, 18, 7, 3, 12, 10, 15, 2, 14, 8, 20, 19, 12, 19, 20, 15, 11, 20, 20, 9, 13, 11, 17, 20, 6, 14, 14, 6, 10, 8, 3],
[9, 5, 9, 11, 16, 18, 6, 18, 12, 13, 17, 10, 5, 15, 10, 20, 6, 9, 19, 14, 2, 10, 10, 2, 16, 3, 16, 2, 13, 3, 4, 1, 7, 12, 11, 3, 10, 17, 20, 1, 9, 17, 11, 14, 12],
[20, 13, 17, 9, 12, 10, 10, 1, 20, 12, 17, 3, 7, 18, 15, 9, 1, 16, 16, 12, 7, 19, 2, 3, 19, 2, 11, 16, 13, 5, 7, 12, 17, 4, 20, 8, 13, 10, 9, 13, 1, 5, 16, 8, 2],
[10, 17, 2, 6, 13, 14, 12, 11, 15, 14, 10, 17, 5, 5, 9, 9, 11, 1, 5, 15, 1, 12, 7, 10, 20, 20, 11, 5, 15, 19, 6, 5, 15, 7, 10, 7, 1, 1, 18, 15, 15, 7, 12, 19, 11],
[20, 7, 2, 20, 11, 16, 20, 3, 3, 10, 3, 3, 1, 7, 17, 19, 13, 2, 13, 19, 11, 19, 19, 12, 17, 14, 6, 3, 5, 4, 14, 5, 11, 15, 4, 1, 11, 4, 4, 13, 14, 7, 16, 14, 13],
[12, 12, 5, 14, 4, 4, 5, 3, 3, 16, 19, 16, 2, 2, 1, 6, 15, 5, 16, 10, 9, 17, 20, 12, 20, 13, 5, 6, 8, 19, 19, 20, 10, 4, 13, 14, 8, 17, 17, 10, 13, 16, 6, 14, 17],
[6, 19, 12, 11, 14, 1, 19, 10, 20, 11, 10, 12, 16, 16, 20, 14, 14, 19, 3, 18, 12, 16, 5, 8, 13, 14, 1, 8, 20, 14, 5, 5, 13, 16, 16, 7, 16, 14, 17, 15, 4, 6, 7, 19, 1],
[7, 12, 15, 6, 15, 13, 17, 11, 17, 5, 3, 11, 5, 11, 10, 19, 15, 15, 11, 10, 10, 17, 5, 4, 13, 20, 7, 18, 7, 6, 19, 14, 17, 14, 19, 12, 6, 15, 2, 2, 20, 5, 13, 4, 15],
