3
25
[10, 18, 19, 3, 12, 7, 5, 12, 9, 11, 16, 10, 20, 4, 10, 5, 7, 17, 14, 19, 19, 3, 19, 10, 2],
[10, 8, 5, 16, 15, 6, 5, 12, 5, 7, 4, 12, 12, 15, 20, 2, 11, 10, 2, 14, 19, 7, 1, 15, 20],
[19, 14, 3, 18, 4, 4, 8, 11, 9, 3, 6, 15, 8, 17, 19, 15, 1, 11, 6, 16, 10, 8, 6, 19, 9],
[20, 18, 15, 20, 13, 14, 19, 7, 17, 16, 10, 1, 4, 1, 9, 6, 6, 3, 14, 3, 2, 8, 3, 12, 13],
[19, 2, 20, 4, 1, 9, 4, 18, 3, 3, 11, 17, 1, 17, 13, 17, 6, 13, 20, 6, 1, 6, 12, 4, 20],
[14, 5, 7, 17, 17, 20, 15, 18, 20, 19, 18, 8, 2, 16, 11, 4, 6, 7, 5, 2, 19, 2, 8, 12, 1],
[14, 13, 7, 5, 17, 6, 19, 1, 13, 15, 18, 13, 10, 15, 12, 8, 13, 20, 9, 8, 10, 13, 14, 16, 18],
[16, 15, 19, 3, 7, 20, 16, 19, 6, 1, 15, 12, 19, 16, 5, 14, 14, 17, 4, 8, 9, 11, 1, 8, 20],
[8, 17, 13, 1, 13, 10, 16, 8, 8, 19, 15, 7, 15, 14, 13, 15, 9, 5, 14, 5, 9, 8, 18, 5, 11],
[5, 14, 1, 5, 1, 1, 13, 18, 13, 14, 11, 2, 10, 19, 10, 9, 13, 16, 3, 6, 8, 18, 15, 13, 12],
[19, 1, 19, 16, 6, 9, 1, 19, 10, 6, 20, 11, 19, 17, 3, 12, 7, 5, 2, 6, 14, 10, 18, 10, 13],
[4, 18, 11, 19, 10, 2, 17, 10, 20, 12, 16, 9, 13, 14, 19, 18, 13, 10, 16, 10, 12, 8, 17, 17, 10],
[2, 10, 20, 20, 19, 12, 4, 16, 2, 2, 5, 3, 18, 15, 3, 10, 10, 12, 2, 4, 11, 20, 17, 20, 16],
[6, 12, 4, 3, 8, 13, 4, 17, 12, 4, 16, 4, 7, 12, 6, 9, 17, 8, 6, 11, 11, 16, 1, 3, 18],
[5, 13, 17, 1, 12, 13, 7, 3, 16, 9, 10, 8, 13, 7, 20, 17, 3, 3, 3, 14, 8, 12, 10, 16, 18],
[1, 7, 13, 2, 9, 11, 6, 2, 7, 7, 13, 20, 14, 16, 15, 2, 6, 2, 15, 13, 2, 11, 15, 4, 14],
[9, 12, 5, 19, 7, 2, 19, 13, 15, 1, 2, 5, 6, 3, 12, 13, 16, 11, 6, 11, 5, 7, 16, 7, 2],
[8, 8, 12, 3, 12, 6, 11, 3, 10, 9, 10, 12, 8, 3, 6, 8, 4, 10, 14, 7, 2, 6, 2, 12, 11],
[12, 17, 18, 8, 3, 19, 16, 11, 11, 19, 2, 16, 9, 5, 6, 18, 14, 17, 5, 16, 3, 13, 19, 13, 6]]
,
[[6, 14, 11, 7, 6, 2, 19, 2, 19, 6, 5, 18, 2, 15, 8, 20, 17, 4, 9, 1, 9, 6, 15, 6, 11],
[10, 9, 3, 9, 2, 9, 14, 15, 20, 20, 1, 1, 18, 3, 19, 4, 7, 16, 6, 2, 4, 5, 19, 7, 13],
[20, 16, 19, 14, 2, 9, 3, 10, 12, 12, 11, 20, 5, 6, 20, 5, 7, 20, 3, 9, 19, 7, 16, 15, 12],
[17, 19, 17, 16, 5, 10, 15, 1, 8, 8, 2, 17, 11, 12, 9, 3, 3, 9, 7, 9, 8, 12, 15, 8, 14],
[4, 6, 20, 19, 1, 12, 16, 19, 8, 11, 4, 17, 5, 4, 5, 13, 6, 1, 3, 17, 9, 5, 20, 18, 12],
[9, 5, 3, 3, 12, 17, 7, 18, 17, 5, 18, 8, 20, 17, 16, 10, 20, 13, 15, 4, 17, 7, 9, 18, 10],
[6, 7, 15, 6, 4, 6, 14, 8, 9, 16, 20, 6, 3, 17, 3, 7, 15, 11, 7, 11, 6, 16, 11, 18, 11],
[14, 15, 17, 3, 12, 6, 8, 19, 1, 13, 2, 7, 6, 10, 16, 2, 9, 1, 4, 5, 3, 11, 20, 14, 17],
[10, 19, 13, 1, 17, 3, 14, 12, 19, 16, 4, 5, 4, 2, 5, 16, 3, 11, 2, 12, 6, 4, 1, 7, 8],
[6, 10, 18, 5, 3, 15, 14, 2, 7, 14, 19, 9, 8, 11, 8, 3, 14, 13, 6, 16, 18, 2, 18, 9, 4],
[10, 15, 7, 11, 1, 14, 16, 11, 11, 20, 14, 5, 14, 16, 12, 8, 15, 1, 15, 5, 8, 18, 18, 1, 4],
[14, 18, 6, 11, 6, 9, 1, 20, 15, 12, 1, 9, 7, 11, 19, 6, 4, 4, 19, 20, 16, 7, 14, 16, 1],
[18, 3, 19, 16, 3, 2, 9, 1, 7, 20, 6, 16, 1, 5, 10, 12, 6, 18, 18, 16, 17, 4, 20, 1, 3],
[19, 16, 9, 12, 12, 10, 10, 14, 8, 5, 17, 10, 14, 17, 17, 14, 3, 12, 14, 8, 2, 6, 13, 20, 3],
[8, 17, 7, 8, 18, 9, 7, 13, 18, 18, 4, 8, 8, 18, 15, 13, 15, 5, 6, 12, 2, 19, 14, 13, 13],
[1, 15, 18, 13, 14, 1, 1, 11, 7, 8, 8, 16, 14, 20, 13, 12, 4, 20, 20, 2, 15, 12, 17, 20, 17],
[8, 1, 16, 2, 13, 8, 2, 8, 6, 15, 1, 6, 15, 11, 12, 3, 18, 7, 17, 18, 20, 9, 2, 20, 8],
[4, 15, 19, 20, 14, 16, 8, 14, 12, 9, 7, 20, 10, 14, 5, 5, 15, 10, 20, 6, 2, 3, 4, 9, 19],
[2, 9, 7, 3, 8, 15, 7, 2, 13, 7, 16, 9, 14, 9, 20, 2, 16, 20, 12, 9, 4, 17, 3, 14, 16],
[9, 15, 18, 12, 4, 17, 13, 12, 4, 16, 19, 18, 3, 1, 11, 9, 16, 20, 2, 5, 19, 4, 20, 19, 16],
[8, 2, 13, 11, 16, 8, 19, 10, 5, 11, 14, 2, 3, 5, 5, 19, 4, 2, 1, 4, 13, 9, 20, 12, 11],
[4, 10, 15, 3, 9, 11, 11, 10, 3, 2, 5, 10, 20, 15, 15, 11, 9, 16, 14, 13, 20, 12, 16, 2, 12],
[20, 14, 1, 19, 5, 11, 3, 15, 6, 5, 3, 16, 16, 13, 18, 17, 18, 8, 17, 13, 3, 7, 1, 19, 20],
[14, 19, 11, 9, 20, 3, 9, 14, 3, 7, 19, 14, 9, 13, 19, 14, 16, 15, 9, 9, 12, 5, 6, 20, 2],
[19, 2, 8, 19, 1, 7, 12, 19, 18, 1, 18, 1, 9, 12, 3, 16, 10, 17, 5, 3, 15, 19, 19, 9, 7]]
]
