3
35
[4, 13, 1, 11, 19, 11, 1, 5, 5, 10, 4, 5, 1, 14, 14, 6, 11, 1, 19, 8, 7, 2, 11, 17, 15, 11, 14, 1, 12, 3, 15, 15, 15, 16, 6],
[13, 6, 7, 18, 11, 16, 1, 16, 17, 14, 10, 2, 5, 10, 1, 12, 16, 3, 2, 12, 18, 13, 5, 19, 4, 8, 13, 19, 2, 9, 4, 15, 14, 11, 12],
[5, 7, 13, 20, 3, 7, 9, 5, 11, 18, 6, 3, 13, 8, 5, 5, 5, 17, 9, 4, 20, 17, 17, 18, 18, 5, 2, 12, 18, 12, 4, 2, 19, 16, 2],
[1, 2, 10, 5, 13, 8, 10, 15, 20, 18, 19, 5, 3, 16, 14, 6, 15, 10, 2, 13, 7, 6, 14, 19, 4, 6, 3, 6, 4, 18, 8, 5, 20, 17, 9],
[13, 5, 19, 8, 5, 17, 7, 9, 19, 2, 2, 5, 16, 11, 6, 9, 18, 12, 2, 17, 16, 8, 19, 2, 11, 17, 9, 16, 17, 6, 4, 9, 10, 3, 17],
[14, 19, 3, 2, 17, 4, 4, 2, 20, 15, 7, 8, 12, 19, 9, 9, 14, 17, 8, 16, 7, 5, 4, 2, 1, 10, 6, 10, 19, 9, 6, 13, 7, 8, 14],
[4, 12, 17, 5, 11, 11, 12, 19, 3, 10, 7, 12, 4, 4, 19, 20, 10, 3, 4, 12, 3, 13, 18, 13, 11, 6, 19, 3, 13, 6, 17, 17, 18, 14, 2],
[8, 5, 13, 6, 8, 3, 13, 19, 7, 16, 17, 7, 6, 19, 10, 18, 2, 2, 16, 15, 13, 2, 13, 15, 14, 19, 12, 11, 16, 5, 12, 3, 10, 5, 9],
[17, 8, 2, 15, 15, 18, 12, 1, 4, 10, 10, 1, 12, 11, 16, 6, 3, 17, 18, 18, 11, 16, 9, 1, 11, 14, 13, 14, 3, 18, 3, 20, 5, 5, 14],
[20, 2, 6, 20, 5, 15, 9, 6, 7, 20, 1, 12, 3, 18, 10, 20, 9, 5, 9, 9, 16, 3, 2, 10, 6, 19, 13, 5, 4, 17, 19, 3, 19, 4, 3]]
,
[[4, 19, 12, 9, 5, 11, 10, 16, 14, 7, 5, 14, 15, 10, 2, 4, 6, 4, 6, 16, 9, 4, 9, 14, 8, 5, 12, 11, 4, 15, 13, 7, 13, 4, 15],
[17, 14, 4, 13, 8, 11, 18, 1, 5, 7, 2, 9, 13, 6, 14, 8, 15, 18, 16, 8, 6, 1, 20, 16, 4, 14, 8, 11, 7, 11, 5, 4, 5, 9, 16],
[12, 19, 13, 12, 4, 20, 14, 12, 12, 20, 6, 20, 14, 4, 16, 2, 9, 16, 1, 5, 20, 15, 12, 10, 2, 3, 15, 5, 7, 3, 1, 19, 1, 14, 11],
[4, 14, 4, 16, 5, 4, 1, 5, 17, 5, 20, 19, 14, 16, 19, 18, 15, 14, 9, 4, 15, 11, 19, 20, 18, 1, 1, 17, 1, 15, 7, 5, 8, 11, 1],
[13, 14, 2, 17, 11, 6, 17, 9, 19, 12, 8, 16, 6, 2, 5, 10, 17, 15, 8, 17, 13, 9, 17, 10, 9, 11, 16, 14, 19, 7, 14, 11, 1, 15, 7],
[12, 20, 3, 20, 19, 15, 8, 14, 20, 10, 19, 10, 6, 13, 17, 2, 6, 5, 19, 15, 14, 10, 11, 8, 8, 18, 1, 18, 18, 16, 5, 9, 16, 8, 9],
[14, 2, 17, 8, 2, 6, 6, 11, 12, 19, 8, 14, 5, 13, 12, 20, 7, 2, 10, 14, 9, 8, 15, 7, 6, 10, 12, 14, 6, 20, 3, 19, 2, 19, 7],
[3, 5, 13, 14, 16, 11, 1, 9, 16, 14, 1, 15, 20, 2, 5, 14, 11, 12, 8, 18, 17, 18, 10, 11, 3, 9, 13, 2, 11, 12, 8, 13, 17, 20, 7],
[12, 11, 8, 1, 6, 1, 2, 20, 1, 4, 4, 14, 15, 16, 1, 12, 12, 18, 2, 2, 1, 10, 15, 2, 20, 6, 10, 13, 3, 9, 20, 14, 20, 7, 15],
[5, 8, 16, 5, 8, 20, 9, 1, 14, 4, 2, 6, 15, 20, 7, 17, 20, 16, 11, 2, 16, 17, 11, 9, 19, 20, 8, 13, 19, 15, 8, 4, 2, 4, 8],
[9, 3, 16, 10, 16, 19, 11, 1, 14, 10, 7, 11, 10, 3, 1, 11, 19, 18, 1, 8, 17, 20, 16, 10, 19, 10, 17, 2, 11, 20, 10, 20, 3, 5, 9],
[18, 4, 20, 19, 18, 9, 6, 8, 18, 9, 9, 9, 8, 6, 9, 15, 3, 9, 11, 12, 7, 20, 8, 9, 11, 8, 18, 11, 10, 3, 20, 8, 6, 19, 6],
[4, 7, 12, 11, 5, 20, 20, 13, 8, 6, 2, 2, 8, 10, 13, 19, 17, 12, 7, 5, 3, 14, 2, 13, 3, 4, 12, 10, 10, 11, 16, 14, 18, 7, 4],
[2, 7, 4, 15, 14, 9, 17, 16, 16, 7, 8, 14, 3, 20, 20, 8, 2, 14, 9, 15, 16, 13, 7, 6, 2, 17, 1, 15, 14, 7, 19, 16, 13, 2, 11],
[6, 11, 8, 1, 6, 14, 8, 20, 16, 8, 20, 3, 9, 13, 12, 4, 9, 4, 11, 14, 6, 7, 14, 1, 1, 1, 19, 17, 14, 1, 8, 19, 12, 15, 20],
[17, 8, 8, 17, 4, 15, 16, 7, 4, 8, 18, 7, 17, 2, 18, 10, 7, 4, 3, 8, 5, 4, 7, 2, 17, 7, 9, 16, 18, 3, 16, 15, 10, 3, 11],
[14, 18, 7, 20, 2, 14, 18, 8, 10, 19, 6, 20, 6, 9, 3, 13, 14, 6, 19, 15, 2, 6, 3, 18, 4, 6, 13, 18, 16, 15, 9, 9, 13, 15, 8],
[14, 9, 5, 2, 19, 4, 7, 18, 10, 16, 1, 2, 9, 6, 1, 4, 8, 6, 7, 5, 10, 12, 17, 8, 8, 12, 16, 16, 4, 11, 3, 17, 20, 8, 19],
[18, 12, 5, 16, 1, 1, 16, 3, 10, 2, 3, 13, 9, 8, 20, 13, 17, 12, 10, 4, 19, 1, 20, 14, 5, 10, 17, 2, 9, 5, 20, 7, 16, 5, 3],
[17, 5, 18, 19, 14, 19, 1, 7, 8, 9, 6, 1, 6, 17, 10, 10, 16, 11, 9, 9, 16, 19, 6, 17, 8, 11, 17, 14, 6, 1, 17, 3, 6, 14, 1],
[20, 13, 2, 6, 20, 10, 12, 1, 15, 9, 11, 5, 4, 1, 13, 13, 17, 12, 18, 13, 19, 8, 9, 13, 14, 10, 9, 16, 16, 3, 17, 15, 16, 18, 20],
[16, 8, 11, 16, 3, 19, 6, 7, 3, 7, 20, 15, 3, 11, 13, 16, 10, 1, 5, 3, 15, 15, 12, 11, 10, 14, 7, 4, 9, 5, 4, 5, 13, 15, 20],
[15, 14, 6, 2, 16, 13, 1, 11, 15, 12, 3, 11, 1, 4, 15, 4, 18, 10, 15, 8, 19, 8, 15, 3, 17, 19, 6, 1, 12, 1, 1, 6, 14, 6, 7],
[10, 18, 8, 20, 13, 19, 3, 4, 20, 7, 19, 3, 4, 8, 18, 12, 6, 6, 6, 8, 2, 5, 14, 3, 16, 15, 4, 1, 9, 9, 8, 18, 7, 16, 18],
[20, 15, 1, 3, 15, 7, 1, 17, 10, 8, 15, 2, 14, 20, 7, 2, 2, 11, 16, 5, 6, 10, 8, 7, 18, 17, 15, 15, 3, 11, 13, 3, 5, 13, 5],
[19, 20, 6, 16, 9, 14, 10, 10, 7, 9, 17, 8, 10, 8, 3, 15, 14, 13, 2, 20, 10, 18, 15, 5, 1, 5, 17, 3, 10, 10, 8, 8, 9, 13, 3],
[18, 6, 12, 8, 12, 1, 4, 20, 11, 11, 3, 5, 4, 15, 7, 4, 5, 4, 19, 9, 4, 4, 6, 7, 13, 15, 14, 20, 4, 6, 3, 2, 12, 15, 9],
[4, 15, 13, 4, 6, 4, 6, 11, 8, 20, 17, 12, 4, 20, 10, 13, 4, 13, 18, 10, 6, 13, 4, 5, 17, 9, 7, 18, 1, 1, 7, 4, 16, 19, 7],
[2, 2, 13, 12, 9, 13, 8, 20, 17, 8, 10, 9, 11, 3, 7, 1, 8, 20, 4, 13, 16, 13, 20, 14, 13, 1, 20, 17, 17, 18, 4, 18, 20, 16, 9],
[9, 8, 17, 9, 5, 4, 18, 13, 15, 1, 20, 16, 9, 19, 19, 1, 15, 12, 1, 8, 5, 1, 7, 1, 17, 5, 5, 14, 5, 1, 3, 13, 9, 19, 1],
[13, 2, 19, 5, 17, 20, 4, 12, 8, 3, 11, 9, 17, 2, 9, 4, 6, 9, 11, 7, 6, 16, 12, 19, 20, 12, 1, 13, 20, 20, 13, 12, 2, 12, 17],
[18, 11, 1, 10, 19, 3, 20, 7, 19, 2, 15, 3, 8, 4, 14, 15, 9, 10, 6, 8, 9, 18, 8, 1, 17, 7, 14, 9, 9, 6, 6, 6, 17, 6, 15],
[15, 9, 15, 2, 7, 16, 16, 10, 3, 20, 4, 18, 8, 13, 3, 15, 2, 20, 3, 3, 17, 10, 16, 6, 18, 2, 11, 4, 18, 17, 19, 12, 5, 13, 13],
[12, 8, 9, 1, 11, 8, 5, 9, 16, 18, 11, 11, 19, 11, 14, 2, 8, 3, 18, 13, 1, 19, 4, 4, 16, 20, 2, 7, 4, 15, 20, 15, 3, 8, 16],
[13, 16, 20, 1, 11, 18, 12, 2, 17, 3, 15, 18, 10, 17, 15, 3, 18, 13, 6, 2, 8, 6, 4, 14, 9, 18, 13, 3, 20, 1, 18, 13, 16, 18, 14]]
]
