3
35
[18, 15, 7, 19, 20, 14, 15, 9, 5, 15, 4, 13, 2, 13, 19, 14, 13, 10, 9, 6, 18, 18, 19, 2, 3, 16, 20, 10, 13, 11, 5, 11, 5, 11, 9],
[5, 4, 3, 14, 9, 18, 17, 1, 20, 10, 19, 14, 3, 9, 3, 8, 6, 20, 7, 8, 2, 2, 7, 12, 14, 17, 16, 4, 2, 6, 13, 7, 10, 16, 1],
[18, 14, 18, 19, 14, 7, 18, 8, 9, 6, 10, 17, 12, 9, 4, 20, 11, 6, 6, 2, 20, 3, 17, 3, 5, 3, 16, 11, 13, 12, 11, 10, 5, 8, 9],
[19, 15, 6, 6, 4, 12, 15, 1, 3, 3, 4, 2, 13, 9, 8, 15, 8, 10, 12, 11, 14, 15, 7, 5, 7, 18, 15, 17, 3, 3, 5, 1, 18, 10, 6],
[1, 1, 20, 2, 4, 3, 5, 6, 15, 14, 13, 10, 1, 3, 1, 12, 17, 15, 18, 1, 1, 16, 16, 17, 18, 19, 2, 18, 16, 11, 3, 17, 12, 2, 18],
[16, 4, 3, 1, 19, 16, 14, 9, 17, 17, 9, 8, 13, 4, 6, 14, 5, 1, 10, 2, 19, 9, 3, 16, 5, 14, 18, 1, 5, 20, 18, 20, 4, 20, 1],
[3, 16, 15, 11, 12, 11, 19, 20, 4, 3, 6, 18, 7, 6, 8, 8, 4, 16, 11, 20, 20, 4, 17, 1, 8, 17, 19, 8, 1, 19, 9, 3, 14, 3, 13],
[5, 14, 12, 5, 18, 14, 10, 16, 1, 16, 4, 8, 20, 20, 19, 19, 20, 2, 16, 20, 10, 13, 18, 17, 13, 17, 6, 15, 10, 9, 7, 15, 3, 19, 19],
[20, 12, 9, 16, 12, 4, 19, 20, 3, 18, 18, 2, 18, 20, 17, 17, 9, 9, 15, 6, 1, 11, 11, 16, 1, 20, 2, 15, 2, 1, 14, 2, 12, 3, 17],
[4, 6, 16, 4, 9, 14, 2, 10, 11, 1, 7, 8, 9, 16, 2, 14, 16, 13, 5, 12, 13, 4, 13, 7, 6, 14, 1, 7, 6, 3, 4, 9, 9, 19, 13],
[17, 13, 14, 7, 3, 14, 13, 10, 3, 8, 12, 17, 4, 4, 2, 15, 16, 5, 8, 3, 10, 2, 4, 17, 7, 7, 20, 16, 15, 18, 8, 12, 10, 2, 18],
[13, 15, 11, 3, 18, 19, 14, 15, 3, 18, 16, 18, 13, 1, 6, 16, 11, 7, 19, 7, 13, 5, 6, 8, 19, 4, 15, 11, 14, 16, 8, 6, 11, 18, 9],
[9, 17, 3, 3, 19, 20, 18, 16, 12, 18, 1, 8, 8, 7, 6, 15, 19, 11, 20, 7, 10, 3, 2, 20, 17, 18, 8, 3, 9, 5, 11, 17, 1, 13, 19],
[19, 12, 17, 15, 4, 15, 15, 11, 3, 2, 17, 17, 1, 8, 16, 7, 17, 19, 9, 17, 16, 6, 4, 18, 14, 9, 9, 11, 9, 1, 10, 8, 13, 6, 3],
[17, 20, 18, 7, 3, 19, 4, 19, 19, 11, 14, 6, 8, 13, 14, 5, 8, 20, 8, 6, 13, 16, 14, 3, 5, 15, 12, 13, 7, 18, 16, 3, 18, 13, 10],
[20, 11, 13, 18, 10, 4, 12, 16, 12, 5, 9, 16, 13, 8, 4, 18, 1, 20, 11, 4, 5, 5, 15, 17, 12, 13, 13, 14, 10, 5, 4, 9, 15, 17, 7],
[5, 20, 18, 20, 12, 2, 9, 8, 15, 17, 11, 12, 17, 11, 3, 20, 15, 8, 15, 12, 19, 7, 4, 13, 16, 8, 16, 5, 3, 12, 11, 7, 12, 9, 6],
[3, 11, 15, 10, 5, 11, 1, 16, 7, 11, 19, 7, 5, 6, 2, 16, 4, 8, 20, 17, 4, 7, 12, 8, 10, 3, 19, 16, 14, 7, 2, 17, 18, 16, 7],
[2, 7, 8, 18, 14, 18, 16, 20, 3, 2, 1, 19, 6, 9, 18, 2, 13, 5, 13, 1, 14, 16, 19, 10, 10, 6, 11, 6, 3, 7, 13, 5, 13, 20, 2],
[6, 17, 18, 6, 20, 20, 7, 19, 5, 15, 16, 6, 7, 1, 19, 8, 14, 15, 6, 3, 4, 12, 14, 10, 15, 20, 2, 19, 13, 1, 1, 18, 18, 18, 4],
[18, 17, 10, 16, 2, 5, 12, 8, 12, 12, 7, 19, 6, 1, 4, 8, 4, 16, 2, 14, 10, 1, 15, 8, 14, 16, 8, 12, 14, 6, 15, 11, 3, 4, 6],
[5, 8, 18, 12, 19, 9, 18, 17, 14, 18, 1, 2, 2, 16, 3, 15, 6, 4, 10, 13, 17, 5, 1, 8, 19, 7, 2, 9, 10, 6, 15, 14, 13, 12, 5]]
,
[[12, 20, 2, 8, 14, 20, 9, 15, 1, 4, 17, 16, 9, 1, 5, 2, 17, 10, 3, 5, 8, 9, 6, 17, 19, 11, 11, 12, 4, 3, 16, 15, 3, 18, 2],
[16, 18, 11, 11, 19, 14, 7, 14, 3, 8, 19, 5, 4, 8, 7, 8, 15, 16, 14, 11, 14, 5, 2, 6, 8, 4, 2, 2, 6, 20, 4, 2, 17, 14, 12],
[15, 8, 19, 8, 11, 6, 7, 15, 10, 14, 2, 18, 9, 18, 11, 20, 12, 16, 1, 17, 3, 5, 18, 5, 11, 17, 9, 12, 14, 3, 4, 8, 11, 3, 16],
[1, 9, 2, 16, 18, 16, 18, 15, 4, 15, 6, 3, 7, 2, 4, 3, 4, 8, 1, 9, 19, 18, 18, 11, 11, 1, 15, 18, 11, 17, 14, 12, 5, 15, 8],
[2, 11, 5, 17, 14, 20, 3, 17, 6, 4, 20, 9, 8, 8, 9, 17, 7, 6, 15, 17, 17, 15, 11, 14, 6, 7, 8, 18, 12, 3, 5, 13, 13, 10, 10],
[6, 10, 13, 3, 15, 16, 2, 4, 4, 10, 12, 20, 16, 18, 14, 13, 14, 8, 3, 8, 14, 10, 15, 11, 1, 17, 15, 14, 9, 5, 4, 15, 14, 16, 17],
[9, 11, 19, 12, 15, 9, 4, 14, 5, 2, 8, 17, 16, 16, 19, 4, 9, 9, 18, 19, 9, 15, 14, 3, 4, 18, 6, 19, 12, 1, 15, 1, 12, 14, 13],
[6, 2, 17, 20, 6, 18, 7, 3, 14, 2, 1, 17, 10, 10, 15, 9, 18, 9, 2, 1, 13, 20, 6, 11, 11, 7, 6, 11, 18, 20, 4, 4, 2, 20, 4],
[7, 17, 10, 9, 10, 12, 10, 7, 2, 20, 1, 10, 17, 10, 12, 18, 2, 11, 3, 13, 2, 9, 18, 13, 7, 18, 16, 11, 19, 15, 14, 6, 12, 4, 15],
[1, 15, 5, 8, 17, 4, 8, 6, 20, 17, 17, 17, 19, 8, 20, 11, 9, 9, 9, 1, 15, 6, 17, 6, 4, 11, 20, 10, 2, 3, 4, 3, 18, 8, 10],
[14, 11, 18, 20, 11, 15, 17, 8, 13, 4, 7, 4, 13, 15, 12, 14, 10, 18, 10, 16, 2, 1, 15, 11, 3, 17, 14, 5, 15, 2, 15, 9, 12, 13, 8],
[2, 7, 4, 9, 19, 8, 16, 2, 1, 11, 14, 14, 20, 11, 4, 16, 13, 4, 10, 3, 7, 7, 17, 12, 1, 18, 6, 9, 10, 18, 17, 11, 5, 20, 20],
[3, 8, 15, 5, 8, 5, 18, 2, 5, 9, 6, 20, 2, 10, 9, 4, 16, 16, 1, 7, 16, 19, 13, 5, 8, 11, 1, 18, 15, 1, 18, 18, 8, 12, 2],
[16, 17, 20, 18, 1, 9, 3, 1, 10, 12, 10, 14, 7, 5, 14, 13, 1, 12, 5, 5, 20, 15, 5, 17, 10, 5, 14, 7, 13, 6, 8, 9, 2, 8, 6],
[3, 16, 9, 4, 6, 20, 13, 19, 7, 18, 13, 19, 18, 5, 4, 3, 4, 19, 7, 1, 8, 12, 15, 14, 5, 20, 2, 14, 2, 9, 19, 5, 5, 7, 8],
[10, 7, 1, 8, 13, 19, 20, 12, 16, 4, 16, 19, 7, 14, 6, 8, 1, 17, 2, 15, 2, 1, 16, 15, 3, 5, 14, 7, 9, 1, 15, 18, 8, 16, 5],
[20, 14, 5, 12, 9, 9, 7, 7, 16, 1, 12, 3, 1, 9, 4, 16, 11, 5, 12, 6, 7, 16, 19, 14, 4, 20, 8, 1, 7, 3, 6, 7, 16, 11, 18],
[5, 19, 5, 12, 14, 5, 4, 16, 6, 13, 20, 1, 3, 4, 12, 9, 10, 7, 8, 4, 10, 7, 11, 11, 14, 14, 17, 20, 10, 7, 18, 15, 5, 2, 6],
[19, 6, 10, 14, 11, 3, 13, 12, 6, 17, 3, 14, 7, 10, 1, 10, 20, 8, 20, 10, 1, 14, 6, 20, 4, 13, 17, 18, 17, 19, 4, 15, 4, 13, 9],
[15, 15, 2, 6, 20, 18, 8, 14, 4, 17, 14, 13, 16, 1, 13, 6, 1, 6, 12, 1, 9, 4, 18, 7, 20, 16, 10, 15, 20, 3, 3, 14, 18, 5, 19],
[18, 2, 7, 11, 5, 4, 5, 18, 20, 6, 10, 5, 6, 16, 16, 7, 5, 20, 5, 11, 20, 20, 1, 14, 20, 3, 17, 13, 20, 1, 12, 18, 3, 19, 8],
[7, 2, 13, 5, 1, 18, 14, 6, 4, 10, 2, 10, 14, 1, 14, 5, 20, 14, 5, 14, 13, 7, 11, 6, 7, 11, 18, 4, 13, 16, 12, 20, 18, 4, 4],
[18, 1, 18, 3, 4, 8, 5, 14, 1, 5, 8, 5, 5, 1, 10, 18, 14, 16, 9, 20, 3, 19, 18, 6, 12, 13, 18, 12, 11, 1, 16, 8, 2, 13, 11],
[5, 20, 15, 19, 1, 20, 6, 6, 4, 7, 15, 2, 20, 11, 11, 20, 13, 9, 17, 19, 1, 10, 16, 12, 20, 17, 7, 8, 18, 20, 19, 3, 20, 14, 1],
[20, 14, 6, 6, 18, 12, 20, 19, 12, 11, 10, 12, 4, 19, 9, 2, 19, 18, 18, 11, 18, 15, 18, 6, 13, 17, 4, 15, 17, 18, 15, 16, 11, 1, 2],
[8, 13, 2, 7, 4, 12, 16, 16, 15, 14, 4, 17, 13, 2, 15, 3, 19, 9, 20, 5, 1, 17, 9, 16, 13, 6, 11, 9, 16, 11, 10, 4, 3, 11, 10],
[7, 3, 6, 3, 17, 19, 6, 14, 11, 7, 8, 13, 6, 17, 13, 10, 18, 9, 18, 14, 2, 3, 4, 11, 19, 14, 20, 2, 17, 11, 12, 4, 13, 17, 6],
[10, 15, 11, 3, 6, 18, 11, 19, 3, 8, 11, 12, 6, 20, 10, 19, 2, 12, 2, 12, 11, 16, 12, 13, 13, 2, 4, 16, 15, 20, 2, 4, 15, 13, 6],
[20, 10, 17, 18, 13, 4, 9, 5, 9, 9, 14, 8, 10, 5, 9, 1, 16, 5, 12, 8, 17, 14, 11, 13, 8, 11, 14, 11, 5, 7, 17, 5, 17, 13, 3],
[9, 17, 11, 13, 6, 19, 6, 13, 9, 11, 2, 10, 6, 6, 1, 14, 3, 15, 4, 15, 2, 14, 9, 13, 19, 15, 9, 3, 11, 2, 5, 20, 19, 16, 12],
[5, 15, 18, 17, 3, 9, 19, 12, 14, 5, 13, 8, 7, 7, 11, 2, 8, 5, 10, 1, 3, 5, 9, 6, 16, 11, 10, 15, 9, 5, 7, 13, 20, 4, 10],
[2, 12, 9, 14, 6, 13, 6, 13, 20, 13, 4, 1, 20, 8, 11, 1, 11, 15, 9, 16, 11, 20, 5, 5, 8, 10, 11, 1, 10, 15, 11, 11, 7, 19, 4],
[13, 12, 10, 6, 11, 2, 9, 12, 2, 17, 2, 2, 7, 17, 11, 2, 7, 10, 7, 12, 18, 17, 3, 19, 6, 17, 9, 17, 4, 7, 1, 16, 19, 11, 1],
[9, 12, 9, 20, 14, 6, 2, 16, 12, 19, 6, 14, 5, 16, 1, 17, 13, 18, 19, 11, 4, 16, 19, 1, 19, 6, 1, 14, 4, 11, 14, 13, 3, 3, 13],
[17, 8, 15, 12, 20, 13, 18, 13, 18, 13, 14, 14, 5, 12, 12, 16, 15, 7, 15, 15, 5, 1, 16, 19, 4, 7, 12, 17, 10, 15, 10, 6, 2, 4, 18]]
]
